PROD_ID;DATE;SALES_COUNT;MEDIAN_PRICE;MEAN_PRICE;C1_PRICE_1;C1_PRICE_2;C2_PRICE_1;C2_PRICE_2;C3_PRICE_1;C3_PRICE_2;C4_PRICE_1;C4_PRICE_2;C5_PRICE_1;C5_PRICE_2;C6_PRICE_1;C6_PRICE_2
P2;2015-09-27;99;652.48;646.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P2;2015-09-28;93;652.48;652.23;629.0;566.1;629.0;566.1;606.67;585.71;799.9;799.9;799.0;695.13;777.4;777.4
P2;2015-09-29;158;652.48;643.6;652.48;587.23;652.48;619.86;622.66;579.16;799.9;799.9;799.0;695.13;777.4;777.4
P2;2015-09-30;361;610.0;612.3;652.48;587.23;652.48;652.48;607.75;575.13;799.9;799.9;799.0;695.13;777.4;777.4
P2;2015-10-01;1103;610.0;592.42;652.48;587.23;652.48;652.48;607.75;575.13;799.9;799.9;799.0;695.13;777.4;777.4
P2;2015-10-02;1055;610.0;594.36;652.48;587.23;652.48;652.48;625.44;575.83;781.92;781.92;799.0;695.13;777.4;777.4
P2;2015-10-03;63;679.9;678.33;652.48;587.23;652.48;652.48;625.44;575.83;781.92;781.92;799.0;695.13;799.45;799.45
P2;2015-10-04;13;679.9;694.82;652.48;587.23;652.48;652.48;639.81;575.83;781.92;781.92;799.0;695.13;799.45;799.45
P2;2015-10-05;16;686.7;695.6;662.26;596.04;662.26;662.26;649.4;584.46;781.92;781.92;799.0;695.13;799.45;799.45
P2;2015-10-06;8;686.7;696.78;672.05;604.84;672.05;672.05;659.0;593.1;781.92;781.92;799.0;695.13;786.95;786.95
P2;2015-10-07;22;688.73;693.36;672.05;604.84;672.05;672.05;659.0;593.1;781.92;781.92;799.0;695.13;774.2;774.2
P2;2015-10-08;27;688.73;696.9;680.39;612.35;672.05;672.05;659.0;593.1;790.46;790.46;799.0;695.13;756.7;756.7
P2;2015-10-09;59;652.48;666.32;693.87;659.43;706.86;706.86;665.17;634.01;790.46;790.46;799.0;695.13;773.95;773.95
P2;2015-10-10;41;645.0;646.67;649.9;649.9;724.98;724.98;624.35;608.59;799.0;799.0;799.0;695.13;739.45;739.45
P2;2015-10-11;25;652.48;651.03;674.45;674.45;724.98;724.98;624.35;608.59;799.0;799.0;799.0;695.13;756.7;756.7
P2;2015-10-12;52;652.48;655.47;699.0;699.0;724.98;724.98;648.89;633.14;799.0;799.0;799.0;695.13;773.95;773.95
P2;2015-10-13;49;652.48;658.47;711.99;675.74;724.98;724.98;655.39;621.51;799.0;799.0;799.0;695.13;773.95;773.95
P2;2015-10-14;38;678.0;684.07;688.73;619.86;688.73;688.73;633.9;589.66;799.0;799.0;799.0;695.13;749.6;749.6
P3;2015-02-04;1;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-05;3;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-06;5;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-07;4;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-08;3;1349.1;1404.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-09;7;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-10;5;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-11;9;1364.09;1434.04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-12;8;1364.09;1410.93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-13;3;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-14;2;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-15;6;1349.1;1424.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-16;4;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-17;6;1499.0;1487.33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-18;8;1499.0;1482.14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-19;5;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-20;16;1499.0;1494.32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-21;8;1499.0;1469.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-22;2;1419.0;1419.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-23;7;1438.99;1447.56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-24;5;1499.0;1472.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-25;6;1364.09;1426.55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-26;7;1499.0;1477.59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-27;9;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-28;10;1499.0;1471.87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-01;13;1499.0;1478.24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-02;17;1499.0;1446.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-03;7;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-04;14;1499.0;1477.59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-05;13;1499.0;1484.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-06;15;1424.05;1446.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-07;32;1424.05;1405.52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-08;33;1424.05;1400.56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-09;27;1424.05;1424.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-10;51;1349.1;1381.43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-11;93;1349.1;1349.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-12;43;1349.1;1394.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-13;10;1499.0;1497.59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-14;9;1499.0;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-15;7;1499.0;1499.0;1498.99;1498.99;1498.99;1498.99;1498.99;1498.99;1499.0;1499.0;1499.0;1274.15;1499.0;1499.0
P3;2015-03-16;17;1499.0;1491.06;1498.99;1498.99;1498.99;1498.99;1498.99;1498.99;1499.0;1499.0;1521.45;1293.24;1499.0;1499.0
P3;2015-03-17;17;1364.0;1387.79;1474.49;1474.49;1474.49;1474.49;1474.49;1474.49;1499.0;1499.0;1521.45;1293.24;1499.0;1499.0
P3;2015-03-18;18;1499.0;1454.0;1474.49;1474.49;1474.49;1474.49;1449.99;1449.99;1499.0;1499.0;1446.45;1229.49;1499.0;1499.0
P3;2015-03-19;19;1364.0;1383.47;1498.99;1498.99;1498.99;1498.99;1498.99;1498.99;1499.0;1499.0;1521.45;1312.31;1499.0;1499.0
P3;2015-03-20;15;1399.0;1412.33;1498.99;1498.99;1498.99;1498.99;1498.99;1498.99;1499.0;1499.0;1521.45;1323.66;1499.0;1499.0
P3;2015-03-21;11;1399.0;1398.64;1448.5;1448.5;1448.5;1448.5;1398.0;1398.0;1199.0;1199.0;1521.45;1323.66;1499.0;1499.0
P3;2015-03-22;6;1459.0;1445.67;1448.5;1448.5;1448.5;1448.5;1398.0;1398.0;1199.0;1199.0;1521.45;1323.66;1499.0;1499.0
P3;2015-03-23;8;1399.0;1426.5;1473.75;1473.75;1473.75;1473.75;1448.49;1448.49;1499.0;1409.06;1496.45;1301.91;1499.0;1499.0
P3;2015-03-24;6;1399.0;1415.0;1486.72;1486.72;1486.72;1486.72;1474.45;1474.45;1499.0;1349.1;1496.45;1301.91;1499.0;1499.0
P3;2015-03-25;10;1394.99;1417.77;1486.72;1486.72;1498.99;1498.99;1474.45;1474.45;1499.0;1349.1;1471.45;1280.16;1499.0;1499.0
P3;2015-03-26;10;1379.0;1395.17;1486.72;1486.72;1486.72;1486.72;1474.44;1474.44;1499.0;1349.1;1496.45;1301.91;1433.5;1433.5
P3;2015-03-27;4;1378.89;1376.45;1486.72;1486.72;1486.72;1486.72;1474.44;1474.44;1499.0;1349.1;1521.45;1323.66;1377.45;1377.45
P3;2015-03-28;10;1368.94;1364.97;1444.49;1444.49;1444.49;1444.49;1389.99;1389.99;1299.0;1299.0;1521.45;1323.66;1375.99;1375.99
P3;2015-03-29;6;1368.94;1362.33;1444.49;1444.49;1444.49;1444.49;1389.99;1389.99;1299.0;1299.0;1521.45;1323.66;1374.49;1374.49
P3;2015-03-30;17;1368.9;1367.82;1444.49;1444.49;1444.49;1444.49;1389.99;1389.99;1499.0;1334.11;1521.45;1323.66;1361.5;1361.5
P3;2015-03-31;7;1388.89;1389.47;1444.49;1444.49;1444.49;1444.49;1389.99;1389.99;1499.0;1319.12;1521.45;1323.66;1349.0;1349.0
P3;2015-04-01;8;1389.0;1403.47;1498.99;1498.99;1498.99;1498.99;1498.99;1498.99;1499.0;1319.12;1483.95;1291.04;1424.05;1424.05
P3;2015-04-02;11;1391.0;1390.62;1486.72;1486.72;1486.72;1486.72;1474.45;1474.45;1499.0;1319.12;1446.45;1302.25;1349.0;1349.0
P3;2015-04-03;6;1391.0;1409.0;1448.49;1448.49;1448.49;1448.49;1397.99;1397.99;1499.0;1274.15;1446.45;1346.1;1424.0;1424.0
P3;2015-04-04;5;1388.89;1388.89;1448.5;1448.5;1448.5;1448.5;1397.99;1397.99;1499.0;1274.15;1446.45;1346.1;1424.0;1424.0
P3;2015-04-05;2;1419.0;1439.0;1448.5;1448.5;1448.5;1448.5;1398.0;1398.0;1499.0;1274.15;1349.0;1349.0;1499.0;1499.0
P3;2015-04-06;9;1388.89;1404.46;1448.5;1448.5;1448.5;1448.5;1398.0;1398.0;1499.0;1274.15;1349.0;1261.32;1499.0;1499.0
P3;2015-04-07;10;1369.0;1378.88;1423.5;1423.5;1423.25;1423.25;1398.5;1398.5;1374.0;1386.57;1413.97;1230.15;1499.0;1499.0
P3;2015-04-08;16;1368.98;1377.11;1398.75;1398.75;1398.5;1398.5;1399.0;1399.0;1499.0;1386.57;1349.0;1173.63;1399.0;1399.0
P3;2015-04-09;9;1368.75;1383.28;1498.99;1498.99;1448.99;1448.99;1498.99;1498.99;1499.0;1349.1;1446.45;1258.41;1299.0;1299.0
P3;2015-04-10;9;1299.0;1344.42;1349.0;1349.0;1349.0;1349.0;1349.0;1349.0;1499.0;1349.1;1543.9;1173.63;1349.0;1349.0
P3;2015-04-11;15;1299.0;1312.87;1319.0;1319.0;1319.0;1319.0;1319.0;1319.0;1499.0;1349.1;1543.9;1173.63;1349.1;1349.1
P3;2015-04-12;15;1299.0;1308.24;1318.99;1318.99;1318.99;1318.99;1318.99;1318.99;1499.0;1349.1;1399.0;1217.13;1349.1;1349.1
P3;2015-04-13;33;1299.0;1313.62;1333.99;1333.99;1326.49;1326.49;1333.99;1333.99;1499.0;1349.1;1447.3;1259.15;1348.5;1348.5
P3;2015-04-14;35;1299.0;1314.5;1318.99;1318.99;1318.99;1318.99;1318.99;1318.99;1499.0;1349.1;1399.0;1217.13;1316.5;1316.5
P3;2015-04-15;9;1367.77;1359.45;1324.24;1324.24;1315.99;1315.99;1332.49;1332.49;1499.0;1199.2;1399.0;1217.13;1315.99;1315.99
P3;2015-04-16;7;1368.0;1367.92;1303.84;1303.84;1303.84;1303.84;1308.8;1308.8;1499.0;1199.2;1399.0;1189.15;1315.0;1315.0
P3;2015-04-17;14;1299.0;1297.81;1302.22;1302.22;1302.25;1302.25;1296.94;1296.94;1499.0;1199.2;1399.0;1189.15;1332.0;1332.0
P3;2015-04-18;23;1299.0;1302.05;1295.93;1295.93;1296.39;1296.39;1295.92;1295.92;1499.0;1199.2;1455.0;1382.25;1349.0;1349.0
P3;2015-04-19;15;1299.0;1303.67;1294.75;1294.75;1294.5;1294.5;1294.5;1294.5;1499.0;1199.2;1455.0;1382.25;1348.5;1348.5
P3;2015-04-20;8;1299.0;1303.62;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1499.0;1199.2;1455.0;1382.25;1348.0;1348.0
P3;2015-04-21;28;1299.0;1286.58;1292.99;1292.99;1293.74;1293.74;1292.49;1292.49;1499.0;1499.0;1455.0;1382.25;1347.49;1347.49
P3;2015-04-22;14;1299.0;1300.08;1293.93;1293.93;1292.46;1292.46;1293.93;1293.93;1499.0;1499.0;1455.0;1382.25;1344.99;1344.99
P3;2015-04-23;13;1299.0;1301.85;1309.47;1275.74;1296.21;1296.21;1321.99;1321.99;1499.0;1499.0;1455.0;1382.25;1340.5;1340.5
P3;2015-04-24;16;1287.99;1288.05;1346.19;1345.74;1347.79;1347.74;1344.99;1343.49;1499.0;1499.0;1455.0;1382.25;1337.97;1337.95
P3;2015-04-25;23;1269.99;1268.12;1338.5;1338.5;1338.5;1338.5;1338.5;1338.5;1499.0;1499.0;1455.0;1418.63;1337.45;1337.45
P3;2015-04-26;10;1269.95;1272.85;1338.0;1338.0;1338.0;1338.0;1338.0;1338.0;1499.0;1499.0;1455.0;1382.25;1337.0;1337.0
P3;2015-04-27;9;1269.92;1308.3;1312.75;1312.75;1325.75;1325.75;1312.5;1312.5;1499.0;1499.0;1455.0;1382.25;1336.5;1336.5
P3;2015-04-28;4;1269.92;1327.19;1287.25;1287.25;1287.25;1287.25;1287.0;1287.0;1499.0;1499.0;1455.0;1382.25;1333.99;1333.99
P3;2015-04-29;13;1299.0;1318.37;1287.5;1287.5;1287.5;1287.5;1288.0;1288.0;1499.0;1499.0;1455.0;1382.25;1319.95;1319.95
P3;2015-04-30;20;1299.0;1316.69;1278.45;1278.45;1278.45;1278.45;1278.45;1278.45;1499.0;1499.0;1455.0;1382.25;1304.99;1304.99
P3;2015-05-01;5;1358.8;1346.84;1268.5;1268.5;1268.5;1268.5;1268.5;1268.5;1399.0;1399.0;1455.0;1382.25;1304.49;1304.49
P3;2015-05-02;3;1358.74;1358.74;1268.0;1268.0;1268.0;1268.0;1268.0;1268.0;1299.0;1299.0;1455.0;1382.25;1303.99;1303.99
P3;2015-05-03;1;1358.7;1358.7;1268.0;1268.0;1268.0;1268.0;1268.0;1268.0;1299.0;1299.0;1455.0;1382.25;1303.99;1303.99
P3;2015-05-04;12;1299.0;1335.51;1267.99;1267.99;1267.99;1267.99;1267.99;1267.99;1299.0;1299.0;1455.0;1382.25;1303.49;1303.49
P3;2015-05-05;17;1299.0;1326.96;1267.0;1267.0;1267.25;1267.25;1266.5;1266.5;1274.0;1082.9;1455.0;1382.25;1301.99;1301.99
P3;2015-05-06;12;1299.0;1327.8;1291.33;1291.33;1291.33;1291.33;1264.0;1264.0;1249.0;1061.65;1455.0;1382.25;1301.0;1301.0
P3;2015-05-07;14;1299.0;1317.51;1345.75;1345.75;1345.75;1345.75;1345.5;1345.5;1249.0;1061.65;1455.0;1382.25;1300.99;1300.99
P3;2015-05-08;9;1299.0;1318.7;1306.49;1306.49;1306.49;1306.49;1306.49;1306.49;1249.0;1249.0;1455.0;1324.05;1301.0;1301.0
P3;2015-05-09;9;1287.98;1277.22;1267.0;1267.0;1267.0;1267.0;1267.0;1267.0;1249.0;1249.0;1455.0;1265.85;1301.0;1301.0
P3;2015-05-10;7;1288.98;1288.98;1267.0;1267.0;1267.0;1267.0;1267.0;1267.0;1249.0;1249.0;1455.0;1265.85;1301.0;1301.0
P3;2015-05-11;17;1299.0;1309.47;1265.0;1265.0;1267.0;1267.0;1263.0;1263.0;1249.0;1249.0;1455.0;1265.85;1301.0;1301.0
P3;2015-05-12;23;1299.0;1303.38;1302.0;1302.0;1287.33;1287.33;1302.0;1302.0;1249.0;1249.0;1455.0;1265.85;1300.0;1300.0
P3;2015-05-13;18;1287.98;1286.27;1321.5;1321.5;1345.0;1345.0;1321.5;1321.5;1249.0;1249.0;1455.0;1265.85;1299.0;1299.0
P3;2015-05-14;20;1234.05;1263.22;1318.5;1318.5;1318.5;1318.5;1318.5;1318.5;1249.0;1249.0;1455.0;1265.85;1299.0;1299.0
P3;2015-05-15;17;1234.05;1259.2;1311.93;1311.93;1258.93;1226.7;1248.9;1248.9;1249.0;1249.0;1455.0;1265.85;1294.0;1294.0
P3;2015-05-16;16;1287.89;1297.83;1219.0;1219.0;1219.0;1219.0;1219.0;1219.0;1249.0;1249.0;1455.0;1265.85;1289.0;1289.0
P3;2015-05-17;22;1279.0;1267.6;1218.99;1218.99;1218.99;1218.99;1218.99;1218.99;1249.0;1249.0;1455.0;1265.85;1289.0;1289.0
P3;2015-05-18;11;1299.0;1311.18;1259.45;1259.45;1259.45;1259.45;1259.45;1259.45;1249.0;1249.0;1455.0;1265.85;1289.0;1289.0
P3;2015-05-19;12;1299.0;1283.37;1282.18;1282.18;1256.95;1256.95;1309.9;1309.9;1249.0;1249.0;1455.0;1265.85;1294.0;1294.0
P3;2015-05-20;15;1299.0;1293.87;1266.95;1266.95;1249.45;1249.45;1284.45;1284.45;1249.0;1249.0;1455.0;1265.85;1298.99;1298.99
P3;2015-05-21;10;1234.05;1234.05;1253.0;1253.0;1235.5;1235.5;1253.0;1253.0;1249.0;1249.0;1455.0;1265.85;1293.99;1293.99
P3;2015-05-22;7;1299.0;1328.31;1268.72;1268.72;1204.8;1204.8;1293.5;1293.5;1249.0;1249.0;1455.0;1265.85;1288.0;1288.0
P3;2015-05-23;24;1299.0;1271.32;1238.99;1206.52;1218.99;1218.99;1218.99;1218.99;1249.0;1249.0;1455.0;1265.85;1288.0;1288.0
P3;2015-05-24;21;1234.05;1261.89;1218.99;1218.99;1238.99;1206.52;1218.99;1218.99;1249.0;1249.0;1455.0;1265.85;1288.0;1288.0
P3;2015-05-25;1;1344.0;1344.0;1253.99;1253.99;1253.99;1253.99;1253.99;1253.99;1249.0;1249.0;1455.0;1265.85;1288.0;1288.0
P3;2015-05-26;6;1281.6;1311.1;1289.0;1289.0;1229.05;1229.05;1229.05;1229.05;1299.0;1299.0;1455.0;1265.85;1288.0;1288.0
P3;2015-05-27;7;1281.6;1297.63;1202.32;1186.09;1289.0;1289.0;1289.0;1289.0;1299.0;1299.0;1455.0;1265.85;1288.0;1288.0
P3;2015-05-28;2;1281.6;1325.3;1289.0;1289.0;1289.0;1289.0;1289.0;1289.0;1249.0;1249.0;1455.0;1265.85;1273.5;1273.5
P3;2015-05-29;2;1343.99;1343.99;1289.0;1289.0;1271.5;1271.5;1261.53;1229.05;1199.0;1199.0;1455.0;1265.85;1249.45;1249.45
P3;2015-05-30;12;1299.0;1286.73;1229.05;1229.05;1217.81;1169.1;1201.57;1169.1;1199.0;1199.0;1455.0;1265.85;1239.9;1239.9
P3;2015-05-31;7;1279.0;1279.0;1229.05;1229.05;1201.55;1201.55;1201.55;1201.55;1199.0;1199.0;1455.0;1265.85;1239.9;1239.9
P3;2015-06-01;6;1278.99;1278.99;1185.32;1185.32;1217.78;1217.78;1201.55;1201.55;1199.0;1199.0;1455.0;1265.85;1239.9;1239.9
P3;2015-06-02;6;1278.96;1278.96;1201.55;1201.55;1201.55;1201.55;1201.55;1201.55;1134.0;1134.0;1455.0;1265.85;1239.9;1239.9
P3;2015-06-03;5;1278.95;1278.95;1256.95;1256.95;1261.72;1229.25;1256.95;1256.95;1134.0;1134.0;1455.0;1265.85;1239.9;1239.9
P3;2015-06-04;11;1278.94;1282.59;1169.1;1169.1;1169.1;1169.1;1169.1;1169.1;1149.0;1149.0;1455.0;1265.85;1244.9;1244.9
P3;2015-06-05;6;1278.93;1256.49;1196.8;1196.8;1185.34;1169.1;1201.57;1169.1;1149.0;1149.0;1455.0;1265.85;1249.9;1249.9
P3;2015-06-06;4;1278.93;1278.93;1278.88;1278.88;1234.05;1169.1;1234.05;1169.1;1199.0;1199.0;1455.0;1265.85;1249.9;1249.9
P3;2015-06-07;3;1278.93;1278.93;1169.1;1169.1;1234.05;1169.1;1234.05;1169.1;1199.0;1199.0;1455.0;1265.85;1249.9;1249.9
P3;2015-06-08;5;1278.93;1282.94;1278.88;1278.88;1234.05;1169.1;1234.05;1169.1;1199.0;1199.0;1455.0;1265.85;1249.85;1249.85
P3;2015-06-09;6;1278.89;1278.89;1278.85;1278.85;1217.81;1169.1;1234.05;1169.1;1199.0;1199.0;1455.0;1265.85;1249.76;1249.76
P3;2015-06-10;6;1278.86;1278.87;1278.84;1278.84;1234.05;1169.1;1234.05;1169.1;1199.0;1199.0;1455.0;1265.85;1249.72;1249.72
P3;2015-06-11;4;1278.84;1288.92;1229.02;1196.55;1196.55;1196.55;1169.1;1169.1;1199.0;1199.0;1455.0;1265.85;1249.36;1249.36
P3;2015-06-12;8;1278.84;1281.36;1134.07;1108.35;1162.66;1134.07;1099.05;1047.6;1199.0;1199.0;1455.0;1265.85;1248.94;1248.94
P3;2015-06-13;2;1278.84;1278.84;1153.94;1102.49;1211.11;1153.94;1153.94;1102.49;1199.0;1199.0;1455.0;1265.85;1248.89;1248.89
P3;2015-06-14;2;1278.84;1278.84;1277.0;1277.0;1277.0;1277.0;1277.0;1277.0;1199.0;1199.0;1455.0;1265.85;1248.88;1248.88
P3;2015-06-15;3;1278.84;1278.84;1276.75;1276.75;1276.49;1276.49;1276.49;1276.49;1199.0;1199.0;1455.0;1265.85;1248.84;1248.84
P3;2015-06-16;23;1169.1;1207.47;1249.0;1249.0;1186.5;1161.53;1249.0;1249.0;1199.0;1199.0;1455.0;1265.85;1248.76;1248.76
P3;2015-06-17;28;1169.1;1216.13;1198.97;1198.97;1198.97;1198.97;1198.95;1198.95;1299.0;1299.0;1455.0;1265.85;1223.87;1223.87
P3;2015-06-18;18;1249.0;1240.66;1148.9;1148.9;1148.9;1148.9;1148.9;1148.9;1299.0;1299.0;1455.0;1265.85;1199.0;1199.0
P3;2015-06-19;5;1219.99;1233.09;1150.5;1150.5;1146.75;1146.75;1150.5;1150.5;1299.0;1299.0;1455.0;1265.85;1199.0;1199.0
P3;2015-06-20;11;1219.97;1222.6;1158.0;1158.0;1158.0;1158.0;1158.0;1158.0;1299.0;1299.0;1455.0;1265.85;1199.0;1199.0
P3;2015-06-21;8;1219.97;1219.97;1158.0;1158.0;1158.0;1158.0;1158.0;1158.0;1299.0;1299.0;1455.0;1265.85;1199.0;1199.0
P3;2015-06-22;14;1219.95;1219.95;1158.0;1158.0;1158.0;1158.0;1158.0;1158.0;1299.0;1299.0;1455.0;1265.85;1199.0;1199.0
P3;2015-06-23;10;1219.95;1216.15;1158.0;1158.0;1158.0;1158.0;1158.0;1158.0;1299.0;1299.0;1455.0;1265.85;1199.0;1199.0
P3;2015-06-24;15;1198.9;1198.9;1143.11;1143.11;1143.11;1143.11;1143.11;1143.11;1299.0;1299.0;1455.0;1265.85;1149.0;1149.0
P3;2015-06-25;6;1198.89;1215.24;1188.58;1156.11;1146.83;1146.83;1171.05;1171.05;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-06-26;5;1199.9;1219.5;1249.0;1184.05;1199.0;1199.0;1199.0;1199.0;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-06-27;9;1248.9;1238.01;1164.05;1164.05;1171.53;1171.53;1164.05;1164.05;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-06-28;4;1248.9;1248.9;1173.0;1173.0;1158.55;1158.55;1148.0;1148.0;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-06-29;5;1239.0;1235.14;1149.52;1149.52;1132.0;1132.0;1148.0;1148.0;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-06-30;15;1198.0;1197.99;1099.0;1099.0;1099.0;1099.0;1148.5;1148.5;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-07-01;9;1198.0;1216.22;1099.0;1099.0;1099.0;1099.0;1099.0;1099.0;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-07-02;12;1196.98;1229.98;1099.0;1099.0;1099.0;1099.0;1099.0;1099.0;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-07-03;22;1149.9;1170.3;1179.05;1179.05;1193.99;1193.99;1224.0;1224.0;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-07-04;24;1099.0;1103.24;1126.91;1126.91;1136.5;1136.5;1124.0;1124.0;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-07-05;31;1099.0;1099.0;1099.0;1099.0;1099.0;1099.0;1099.0;1099.0;1299.0;1299.0;1455.0;1265.85;1099.0;1099.0
P3;2015-07-06;57;1099.0;1099.0;1094.0;1094.0;1082.76;1082.76;1094.0;1094.0;1199.0;1149.55;1455.0;1265.85;1094.0;1094.0
P3;2015-07-07;45;1099.0;1099.0;1089.0;1089.0;1064.03;1064.03;1089.0;1089.0;1149.0;1099.55;1455.0;1265.85;1089.0;1089.0
P3;2015-07-08;40;1099.0;1099.0;1089.0;1089.0;1066.53;1039.05;1089.0;1089.0;1199.0;1199.0;1455.0;1265.85;1089.0;1089.0
P3;2015-07-09;41;1099.0;1099.0;1089.0;1089.0;1049.04;1049.04;1089.0;1089.0;1199.0;1199.0;1455.0;1265.85;1089.0;1089.0
P3;2015-07-10;38;1099.0;1098.65;1089.0;1089.0;1039.05;1039.05;1089.0;1089.0;1149.0;1149.0;1455.0;1265.85;1089.0;1089.0
P3;2015-07-11;28;1089.0;1089.71;1089.0;1089.0;1044.05;989.1;1089.0;1089.0;1099.0;1099.0;1455.0;1265.85;1089.0;1089.0
P3;2015-07-12;27;1089.0;1089.0;1089.0;1089.0;1041.55;1014.08;1089.0;1089.0;1099.0;1099.0;1455.0;1265.85;1089.0;1089.0
P3;2015-07-13;35;1088.9;1088.07;1089.0;1089.0;1064.03;1064.03;1089.0;1089.0;1099.0;1099.0;1455.0;1265.85;1048.0;1048.0
P3;2015-07-14;38;1078.9;1082.62;998.9;998.9;998.9;998.9;998.9;998.9;1099.0;1044.05;1455.0;1265.85;1048.0;1048.0
P3;2015-07-15;38;1098.0;1094.17;1021.45;991.48;1046.5;991.55;998.95;998.95;1124.0;1069.05;1455.0;1265.85;1048.0;1048.0
P3;2015-07-16;21;1098.0;1112.29;1089.0;1089.0;1092.33;1055.7;1089.0;1089.0;1174.0;1174.0;1455.0;1265.85;1073.0;1073.0
P3;2015-07-17;29;1098.0;1129.03;1089.0;1089.0;1089.0;1089.0;1089.0;1089.0;1199.0;1199.0;1455.0;1265.85;1098.0;1098.0
P3;2015-07-18;37;1098.0;1098.0;1083.55;1018.87;1094.0;1039.05;1089.0;1089.0;1199.0;1199.0;1455.0;1265.85;1098.0;1098.0
