prod_id;comp;date;time;price;pay_type
P3;C3;2015-07-10;20:10:17;1089.0;PT1
P3;C3;2015-07-11;08:11:41;1089.0;PT1
P3;C3;2015-07-11;20:10:47;1089.0;PT1
P3;C3;2015-07-12;08:11:35;1089.0;PT1
P3;C3;2015-07-12;20:10:19;1089.0;PT1
P3;C3;2015-07-13;08:11:32;1089.0;PT1
P3;C3;2015-07-13;20:10:20;1089.0;PT1
P3;C3;2015-07-14;08:11:22;998.9;PT1
P3;C3;2015-07-14;20:10:50;998.9;PT1
P3;C3;2015-07-15;08:11:25;998.9;PT1
P3;C3;2015-07-15;20:11:04;999.0;PT1
P3;C3;2015-07-16;08:11:32;1089.0;PT1
P3;C3;2015-07-16;20:10:35;1089.0;PT1
P3;C3;2015-07-17;08:11:34;1089.0;PT1
P3;C3;2015-07-17;20:36:52;1089.0;PT1
P3;C3;2015-07-18;14:52:41;1089.0;PT1
P3;C3;2015-07-18;20:11:26;1089.0;PT1
P3;C3;2015-07-19;20:11:24;1099.0;PT1
P3;C3;2015-07-20;08:11:27;1089.0;PT1
P3;C3;2015-07-20;20:10:27;1089.0;PT1
P3;C3;2015-07-21;08:11:37;1086.92;PT1
P3;C3;2015-07-21;20:10:18;1032.57;PT1
P3;C3;2015-07-22;08:11:26;1043.0;PT1
P3;C3;2015-07-22;20:10:27;1043.0;PT1
P3;C3;2015-07-23;08:11:33;1089.0;PT1
P3;C3;2015-07-23;20:10:20;1089.0;PT1
P3;C3;2015-07-24;08:11:27;1089.0;PT1
P3;C3;2015-07-24;20:10:29;1089.0;PT1
P3;C3;2015-07-25;08:11:25;1089.0;PT1
P3;C3;2015-07-25;20:10:29;1044.0;PT1
P3;C3;2015-07-26;08:11:31;1044.0;PT1
P3;C3;2015-07-26;20:10:31;1044.0;PT1
P3;C3;2015-07-27;08:11:35;1044.0;PT1
P3;C3;2015-07-27;20:11:37;1078.0;PT1
P3;C3;2015-07-28;08:11:36;1078.0;PT1
P3;C3;2015-07-28;20:11:34;1044.05;PT1
P3;C3;2015-07-29;08:11:36;1095.0;PT1
P3;C3;2015-07-29;20:10:34;999.0;PT1
P3;C3;2015-07-30;08:11:37;999.0;PT1
P3;C3;2015-07-30;20:10:28;999.0;PT1
P3;C3;2015-07-31;08:11:27;999.0;PT1
P3;C3;2015-07-31;20:10:19;999.0;PT1
P3;C3;2015-08-01;10:42:51;999.0;PT1
P3;C3;2015-08-01;20:10:24;999.0;PT1
P3;C3;2015-08-02;08:11:27;1048.0;PT1
P3;C3;2015-08-02;20:10:27;999.0;PT1
P3;C3;2015-08-03;08:11:24;999.0;PT1
P3;C3;2015-08-03;20:10:29;999.0;PT1
P3;C3;2015-08-04;08:11:25;999.0;PT1
P3;C3;2015-08-04;20:10:22;999.0;PT1
P3;C3;2015-08-05;08:11:28;999.0;PT1
P3;C3;2015-08-05;20:10:20;999.0;PT1
P3;C3;2015-08-06;08:11:27;1098.0;PT1
P3;C3;2015-08-06;20:10:23;1099.0;PT1
P3;C3;2015-08-07;08:11:27;1099.0;PT1
P3;C3;2015-08-07;20:10:24;1099.0;PT1
P3;C3;2015-08-08;08:11:35;1099.0;PT1
P3;C3;2015-08-08;20:10:18;1099.0;PT1
P3;C3;2015-08-09;08:11:35;1099.0;PT1
P3;C3;2015-08-09;20:10:28;1099.0;PT1
P3;C3;2015-08-10;08:11:36;1099.0;PT1
P3;C3;2015-08-10;20:10:18;1099.0;PT1
P3;C3;2015-08-11;08:11:24;1099.0;PT1
P3;C3;2015-08-11;20:10:19;1099.0;PT1
P3;C3;2015-08-12;08:11:23;1099.0;PT1
P3;C3;2015-08-12;20:10:22;1099.0;PT1
P3;C3;2015-08-13;08:11:22;1099.0;PT1
P3;C3;2015-08-13;20:10:29;1232.99;PT1
P3;C3;2015-08-14;08:11:26;1232.96;PT1
P3;C3;2015-08-14;20:10:29;1099.0;PT1
P3;C3;2015-08-15;08:11:23;1099.0;PT1
P3;C3;2015-08-15;20:10:25;1099.0;PT1
P3;C3;2015-08-16;08:11:35;1149.0;PT1
P3;C3;2015-08-16;20:10:22;1149.0;PT1
P3;C3;2015-08-17;08:11:38;1149.0;PT1
P3;C3;2015-08-17;20:10:30;1099.0;PT1
P3;C3;2015-08-18;08:11:25;1232.91;PT1
P3;C3;2015-08-18;20:10:20;1232.87;PT1
P3;C3;2015-08-19;08:11:35;1139.05;PT1
P3;C3;2015-08-19;20:10:28;1099.0;PT1
P3;C3;2015-08-20;08:11:36;1099.0;PT1
P3;C3;2015-08-20;20:10:38;1139.05;PT1
P3;C3;2015-08-21;08:11:36;1139.05;PT1
P3;C3;2015-08-21;20:10:31;1099.0;PT1
P3;C3;2015-08-22;08:11:36;1099.0;PT1
P3;C3;2015-08-22;20:10:19;1099.0;PT1
P3;C3;2015-08-23;08:11:36;1099.0;PT1
P3;C3;2015-08-23;20:10:19;1099.0;PT1
P3;C3;2015-08-24;08:11:37;1099.0;PT1
P3;C3;2015-08-24;20:10:34;1139.05;PT1
P3;C3;2015-08-25;08:11:55;1139.04;PT1
P3;C3;2015-08-25;20:10:20;1099.0;PT1
P3;C3;2015-08-26;08:11:37;1099.0;PT1
P3;C3;2015-08-26;20:10:29;1099.0;PT1
P3;C3;2015-08-27;08:11:40;1099.0;PT1
P3;C3;2015-08-27;20:10:25;1099.0;PT1
P3;C3;2015-08-28;08:11:40;1099.0;PT1
P3;C3;2015-08-28;20:10:18;999.0;PT1
P3;C3;2015-08-29;08:11:25;999.0;PT1
P3;C3;2015-08-29;20:10:19;999.0;PT1
P3;C3;2015-08-30;08:11:25;999.0;PT1
P3;C3;2015-08-30;20:10:27;999.0;PT1
P3;C3;2015-08-31;08:11:30;999.0;PT1
P3;C3;2015-08-31;20:10:17;999.0;PT1
P3;C3;2015-09-01;08:11:28;999.0;PT1
P3;C3;2015-09-02;08:11:35;1139.0;PT1
P3;C3;2015-09-02;20:10:17;1232.84;PT1
P3;C3;2015-09-03;08:11:34;1232.81;PT1
P3;C3;2015-09-03;20:10:24;1232.78;PT1
P3;C3;2015-09-04;08:11:38;1139.0;PT1
P3;C3;2015-09-04;20:10:21;1139.0;PT1
P3;C3;2015-09-05;08:11:22;1139.0;PT1
P3;C3;2015-09-05;20:10:24;1167.04;PT1
P3;C3;2015-09-06;08:11:23;1139.0;PT1
P3;C3;2015-09-06;20:10:29;1139.0;PT1
P3;C3;2015-09-07;08:11:21;1139.0;PT1
P3;C3;2015-09-07;20:12:54;1232.64;PT1
P3;C3;2015-09-08;08:11:30;1139.0;PT1
P3;C3;2015-09-08;20:10:23;1232.5;PT1
P3;C3;2015-09-09;08:11:40;1139.0;PT1
P3;C3;2015-09-09;20:10:23;1232.44;PT1
P3;C3;2015-09-10;08:11:31;1232.3;PT1
P3;C3;2015-09-10;20:10:18;1232.21;PT1
P3;C3;2015-09-11;08:11:36;1139.0;PT1
P3;C3;2015-09-12;08:11:45;1139.0;PT1
P3;C3;2015-09-12;20:10:26;1232.15;PT1
P3;C3;2015-09-13;08:11:36;1232.15;PT1
P3;C3;2015-09-13;20:10:17;1232.15;PT1
P3;C3;2015-09-14;08:11:29;1232.15;PT1
P3;C3;2015-09-14;20:10:23;1279.0;PT1
P3;C3;2015-09-15;08:11:27;1278.99;PT1
P3;C3;2015-09-15;20:10:26;1278.99;PT1
P3;C3;2015-09-16;08:11:26;1279.0;PT1
P3;C3;2015-09-16;20:10:21;1279.0;PT1
P3;C3;2015-09-17;08:11:29;1279.0;PT1
P3;C3;2015-09-17;20:10:27;1139.0;PT1
P3;C3;2015-09-18;08:11:35;1139.0;PT1
P3;C3;2015-09-18;20:10:19;1139.0;PT1
P3;C3;2015-09-19;08:11:24;1139.0;PT1
P3;C3;2015-09-19;20:10:25;1139.0;PT1
P3;C3;2015-09-20;08:11:24;1139.0;PT1
P3;C3;2015-09-20;20:10:23;1139.0;PT1
P3;C3;2015-09-21;08:11:23;1139.0;PT1
P3;C3;2015-09-21;19:07:37;1139.0;PT1
P3;C3;2015-09-22;08:11:29;1099.0;PT1
P3;C3;2015-09-22;20:10:25;1099.0;PT1
P3;C3;2015-09-23;08:11:35;1139.0;PT1
P3;C3;2015-09-23;20:10:24;1139.0;PT1
P3;C3;2015-09-24;08:11:25;1199.0;PT1
P3;C3;2015-09-24;20:10:19;1199.0;PT1
P3;C3;2015-09-25;08:11:25;1199.0;PT1
P3;C3;2015-09-25;20:10:28;1199.0;PT1
P3;C3;2015-09-26;08:11:27;1138.99;PT1
P3;C3;2015-09-28;08:11:46;1138.99;PT1
P3;C3;2015-09-28;20:10:18;1138.99;PT1
P3;C3;2015-09-29;08:11:38;1098.99;PT1
P3;C3;2015-09-29;20:11:23;1098.99;PT1
P3;C3;2015-09-30;08:11:52;1098.99;PT1
P3;C3;2015-09-30;20:10:28;1099.0;PT1
P3;C3;2015-10-01;08:11:23;1098.99;PT1
P3;C3;2015-10-02;08:11:46;1099.0;PT1
P3;C3;2015-10-02;20:10:30;1099.0;PT1
P3;C3;2015-10-03;08:11:34;1099.0;PT1
P3;C3;2015-10-03;20:10:25;1099.0;PT1
P3;C3;2015-10-04;20:11:28;1099.0;PT1
P3;C3;2015-10-05;08:11:35;1099.0;PT1
P3;C3;2015-10-05;20:10:21;1131.97;PT1
P3;C3;2015-10-06;08:11:44;1131.97;PT1
P3;C3;2015-10-06;20:10:51;1130.0;PT1
P3;C3;2015-10-07;08:11:36;1130.0;PT1
P3;C3;2015-10-07;20:10:18;1130.0;PT1
P3;C3;2015-10-08;08:11:26;1130.0;PT1
P3;C3;2015-10-08;20:10:26;1130.0;PT1
P3;C3;2015-10-09;08:11:35;1231.79;PT1
P3;C3;2015-10-09;20:10:46;1199.0;PT1
P3;C3;2015-10-10;08:11:33;1199.0;PT1
P3;C3;2015-10-10;20:10:26;1199.0;PT1
P3;C3;2015-10-11;08:11:37;1199.0;PT1
P3;C3;2015-10-11;20:10:34;1199.0;PT1
P3;C3;2015-10-12;08:11:27;1199.0;PT1
P3;C3;2015-10-12;20:10:28;1199.0;PT1
P3;C3;2015-10-13;08:11:40;1199.0;PT1
P3;C3;2015-10-13;20:11:27;1199.0;PT1
P3;C3;2015-10-14;20:11:30;1199.0;PT1
P3;C3;2015-03-15;20:11:25;1498.99;PT2
P3;C3;2015-03-16;08:10:22;1499.0;PT2
P3;C3;2015-03-16;08:11:32;1498.99;PT2
P3;C3;2015-03-16;20:10:05;1499.0;PT2
P3;C3;2015-03-16;20:10:14;1498.99;PT2
P3;C3;2015-03-17;09:24:29;1499.0;PT2
P3;C3;2015-03-17;09:25:33;1449.99;PT2
P3;C3;2015-03-17;20:10:22;1499.0;PT2
P3;C3;2015-03-17;20:11:30;1449.99;PT2
P3;C3;2015-03-18;08:11:51;1449.99;PT2
P3;C3;2015-03-18;20:10:25;1449.99;PT2
P3;C3;2015-03-19;08:12:34;1498.99;PT2
P3;C3;2015-03-19;20:10:15;1498.99;PT2
P3;C3;2015-03-20;08:12:50;1498.99;PT2
P3;C3;2015-03-20;20:11:02;1498.99;PT2
P3;C3;2015-03-21;08:11:35;1398.0;PT2
P3;C3;2015-03-21;20:11:40;1398.0;PT2
P3;C3;2015-03-22;08:11:30;1398.0;PT2
P3;C3;2015-03-22;20:10:17;1398.0;PT2
P3;C3;2015-03-23;08:11:29;1398.0;PT2
P3;C3;2015-03-23;20:11:36;1498.99;PT2
P3;C3;2015-03-24;08:11:26;1449.9;PT2
P3;C3;2015-03-24;20:10:17;1498.99;PT2
P3;C3;2015-03-25;08:34:51;1498.99;PT2
P3;C3;2015-03-25;20:10:15;1449.9;PT2
P3;C3;2015-03-26;08:11:26;1449.9;PT2
P3;C3;2015-03-26;20:10:23;1498.98;PT2
P3;C3;2015-03-27;08:10:13;1498.98;PT2
P3;C3;2015-03-27;20:10:19;1449.9;PT2
P3;C3;2015-03-28;08:11:31;1389.99;PT2
P3;C3;2015-03-28;20:10:25;1389.99;PT2
P3;C3;2015-03-29;08:11:24;1389.99;PT2
P3;C3;2015-03-29;20:10:14;1389.99;PT2
P3;C3;2015-03-30;08:11:32;1389.99;PT2
P3;C3;2015-03-30;20:10:15;1389.99;PT2
P3;C3;2015-03-31;08:11:25;1389.99;PT2
P3;C3;2015-03-31;20:10:19;1389.99;PT2
P3;C3;2015-04-01;09:08:19;1498.99;PT2
P3;C3;2015-04-01;20:10:15;1498.99;PT2
P3;C3;2015-04-02;08:12:55;1498.99;PT2
P3;C3;2015-04-02;20:10:33;1449.9;PT2
P3;C3;2015-04-03;08:11:24;1397.99;PT2
P3;C3;2015-04-03;20:10:14;1397.99;PT2
P3;C3;2015-04-04;08:11:31;1397.99;PT2
P3;C3;2015-04-04;20:10:17;1398.0;PT2
P3;C3;2015-04-05;08:11:24;1398.0;PT2
P3;C3;2015-04-05;20:10:15;1398.0;PT2
P3;C3;2015-04-06;08:11:31;1398.0;PT2
P3;C3;2015-04-06;20:10:15;1398.0;PT2
P3;C3;2015-04-07;08:11:24;1398.0;PT2
P3;C3;2015-04-07;20:10:14;1399.0;PT2
P3;C3;2015-04-08;08:11:29;1399.0;PT2
P3;C3;2015-04-08;20:10:19;1399.0;PT2
P3;C3;2015-04-09;08:11:39;1498.99;PT2
P3;C3;2015-04-10;08:11:34;1349.0;PT2
P3;C3;2015-04-11;08:11:25;1319.0;PT2
P3;C3;2015-04-12;20:37:03;1318.99;PT2
P3;C3;2015-04-13;11:52:45;1349.0;PT2
P3;C3;2015-04-13;20:10:19;1318.99;PT2
P3;C3;2015-04-14;09:19:12;1318.99;PT2
P3;C3;2015-04-14;20:11:33;1318.98;PT2
P3;C3;2015-04-15;08:12:27;1316.0;PT2
P3;C3;2015-04-15;20:10:17;1348.99;PT2
P3;C3;2015-04-16;08:11:23;1298.89;PT2
P3;C3;2015-04-16;20:10:17;1318.7;PT2
P3;C3;2015-04-17;08:12:00;1297.0;PT2
P3;C3;2015-04-17;20:11:51;1296.88;PT2
P3;C3;2015-04-18;08:11:25;1296.86;PT2
P3;C3;2015-04-18;20:10:19;1294.99;PT2
P3;C3;2015-04-19;08:11:22;1295.0;PT2
P3;C3;2015-04-19;20:10:24;1294.0;PT2
P3;C3;2015-04-20;08:11:26;1294.0;PT2
P3;C3;2015-04-20;20:10:21;1294.0;PT2
P3;C3;2015-04-21;08:11:20;1293.99;PT2
P3;C3;2015-04-21;20:10:17;1290.99;PT2
P3;C3;2015-04-22;08:11:38;1290.99;PT2
P3;C3;2015-04-22;20:10:38;1296.87;PT2
P3;C3;2015-04-23;08:11:22;1295.99;PT2
P3;C3;2015-04-23;20:10:16;1348.0;PT2
P3;C3;2015-04-24;08:11:36;1347.99;PT2
P3;C3;2015-04-24;20:10:16;1339.0;PT2
P3;C3;2015-04-25;08:11:20;1339.0;PT2
P3;C3;2015-04-25;20:10:17;1338.0;PT2
P3;C3;2015-04-26;08:11:21;1338.0;PT2
P3;C3;2015-04-26;20:10:15;1338.0;PT2
P3;C3;2015-04-27;08:11:32;1338.0;PT2
P3;C3;2015-04-27;20:34:59;1287.0;PT2
P3;C3;2015-04-28;08:11:23;1287.0;PT2
P3;C3;2015-04-28;20:10:24;1287.0;PT2
P3;C3;2015-04-29;08:11:25;1288.0;PT2
P3;C3;2015-04-29;20:10:17;1288.0;PT2
P3;C3;2015-04-30;08:11:26;1287.9;PT2
P3;C3;2015-04-30;20:10:19;1269.0;PT2
P3;C3;2015-05-01;08:11:27;1269.0;PT2
P3;C3;2015-05-01;20:10:19;1268.0;PT2
P3;C3;2015-05-02;08:11:22;1268.0;PT2
P3;C3;2015-05-02;20:10:22;1268.0;PT2
P3;C3;2015-05-03;08:11:26;1268.0;PT2
P3;C3;2015-05-03;20:10:18;1268.0;PT2
P3;C3;2015-05-04;08:11:23;1268.0;PT2
P3;C3;2015-05-04;20:10:42;1267.99;PT2
P3;C3;2015-05-05;08:11:53;1267.0;PT2
P3;C3;2015-05-05;20:10:25;1266.0;PT2
P3;C3;2015-05-06;08:11:29;1264.0;PT2
P3;C3;2015-05-07;08:12:29;1346.0;PT2
P3;C3;2015-05-07;20:10:17;1345.0;PT2
P3;C3;2015-05-08;08:12:01;1345.0;PT2
P3;C3;2015-05-08;20:11:39;1267.99;PT2
P3;C3;2015-05-09;08:11:25;1267.0;PT2
P3;C3;2015-05-09;20:11:36;1267.0;PT2
P3;C3;2015-05-10;20:10:21;1267.0;PT2
P3;C3;2015-05-11;08:11:26;1267.0;PT2
P3;C3;2015-05-11;20:10:21;1259.0;PT2
P3;C3;2015-05-12;08:11:33;1258.0;PT2
P3;C3;2015-05-12;20:11:32;1346.0;PT2
P3;C3;2015-05-13;08:11:30;1345.0;PT2
P3;C3;2015-05-13;20:10:57;1298.0;PT2
P3;C3;2015-05-14;08:11:25;1298.0;PT2
P3;C3;2015-05-14;20:10:17;1339.0;PT2
P3;C3;2015-05-15;08:11:25;1248.9;PT2
P3;C3;2015-05-15;20:10:20;1248.9;PT2
P3;C3;2015-05-16;08:11:29;1219.0;PT2
P3;C3;2015-05-16;20:10:34;1219.0;PT2
P3;C3;2015-05-17;08:11:26;1218.99;PT2
P3;C3;2015-05-17;20:10:23;1218.99;PT2
P3;C3;2015-05-18;08:11:24;1218.99;PT2
P3;C3;2015-05-18;20:10:33;1299.9;PT2
P3;C3;2015-05-19;08:11:27;1329.9;PT2
P3;C3;2015-05-19;20:10:34;1289.9;PT2
P3;C3;2015-05-20;08:11:35;1288.99;PT2
P3;C3;2015-05-20;20:10:27;1279.9;PT2
P3;C3;2015-05-21;08:11:51;1218.0;PT2
P3;C3;2015-05-21;20:10:20;1288.0;PT2
P3;C3;2015-05-22;08:11:45;1288.0;PT2
P3;C3;2015-05-22;20:11:31;1299.0;PT2
P3;C3;2015-05-23;08:11:23;1218.99;PT2
P3;C3;2015-05-23;20:10:21;1218.99;PT2
P3;C3;2015-05-24;08:11:39;1218.99;PT2
P3;C3;2015-05-24;20:10:29;1218.99;PT2
P3;C3;2015-05-25;08:11:32;1218.99;PT2
P3;C3;2015-05-25;20:10:22;1289.0;PT2
P3;C3;2015-05-26;08:11:37;1169.1;PT2
P3;C3;2015-05-26;20:24:05;1289.0;PT2
P3;C3;2015-05-27;08:11:30;1289.0;PT2
P3;C3;2015-05-27;20:10:28;1289.0;PT2
P3;C3;2015-05-28;08:11:36;1289.0;PT2
P3;C3;2015-05-28;20:10:20;1289.0;PT2
P3;C3;2015-05-29;08:11:47;1289.0;PT2
P3;C3;2015-05-29;20:10:27;1169.1;PT2
P3;C3;2015-05-30;08:11:31;1169.1;PT2
P3;C3;2015-05-30;20:10:30;1169.1;PT2
P3;C3;2015-05-31;08:11:37;1169.1;PT2
P3;C3;2015-05-31;20:11:16;1234.0;PT2
P3;C3;2015-06-01;08:11:25;1234.0;PT2
P3;C3;2015-06-01;20:10:24;1169.1;PT2
P3;C3;2015-06-02;08:11:40;1169.1;PT2
P3;C3;2015-06-02;20:11:36;1234.0;PT2
P3;C3;2015-06-03;08:11:37;1234.0;PT2
P3;C3;2015-06-03;20:10:18;1279.89;PT2
P3;C3;2015-06-04;08:11:40;1169.1;PT2
P3;C3;2015-06-04;20:12:31;1169.1;PT2
P3;C3;2015-06-05;08:11:34;1169.1;PT2
P3;C3;2015-06-05;20:10:19;1169.1;PT2
P3;C3;2015-06-06;08:11:32;1169.1;PT2
P3;C3;2015-06-06;20:10:26;1169.1;PT2
P3;C3;2015-06-07;08:11:23;1169.1;PT2
P3;C3;2015-06-07;20:10:18;1169.1;PT2
P3;C3;2015-06-08;08:11:26;1169.1;PT2
P3;C3;2015-06-08;20:10:16;1169.1;PT2
P3;C3;2015-06-09;08:11:25;1169.1;PT2
P3;C3;2015-06-09;20:11:22;1169.1;PT2
P3;C3;2015-06-10;08:11:25;1169.1;PT2
P3;C3;2015-06-10;20:11:23;1169.1;PT2
P3;C3;2015-06-11;08:11:39;1169.1;PT2
P3;C3;2015-06-11;20:10:28;1169.1;PT2
P3;C3;2015-06-12;08:11:23;1169.1;PT2
P3;C3;2015-06-12;20:10:29;926.1;PT2
P3;C3;2015-06-13;08:11:35;926.1;PT2
P3;C3;2015-06-13;20:10:36;1278.88;PT2
P3;C3;2015-06-14;08:11:25;1277.0;PT2
P3;C3;2015-06-14;20:10:33;1277.0;PT2
P3;C3;2015-06-15;08:12:08;1277.0;PT2
P3;C3;2015-06-15;20:10:18;1275.99;PT2
P3;C3;2015-06-16;08:11:33;1249.0;PT2
P3;C3;2015-06-16;20:10:25;1249.0;PT2
P3;C3;2015-06-17;08:11:22;1249.0;PT2
P3;C3;2015-06-17;20:10:16;1148.9;PT2
P3;C3;2015-06-18;08:11:39;1148.9;PT2
P3;C3;2015-06-18;20:10:22;1148.9;PT2
P3;C3;2015-06-19;08:11:32;1143.0;PT2
P3;C3;2015-06-19;20:10:24;1158.0;PT2
P3;C3;2015-06-20;08:11:27;1158.0;PT2
P3;C3;2015-06-20;20:10:25;1158.0;PT2
P3;C3;2015-06-21;08:11:36;1158.0;PT2
P3;C3;2015-06-21;20:10:18;1158.0;PT2
P3;C3;2015-06-22;08:11:27;1158.0;PT2
P3;C3;2015-06-23;08:11:32;1158.0;PT2
P3;C3;2015-06-23;20:11:37;1158.0;PT2
P3;C3;2015-06-24;08:11:36;1143.11;PT2
P3;C3;2015-06-24;20:10:19;1143.11;PT2
P3;C3;2015-06-25;08:11:25;1143.11;PT2
P3;C3;2015-06-25;20:10:33;1199.0;PT2
P3;C3;2015-06-26;08:11:21;1199.0;PT2
P3;C3;2015-06-26;20:10:44;1199.0;PT2
P3;C3;2015-06-27;08:11:24;1169.1;PT2
P3;C3;2015-06-27;20:10:16;1159.0;PT2
P3;C3;2015-06-28;08:11:34;1198.0;PT2
P3;C3;2015-06-28;20:10:22;1098.0;PT2
P3;C3;2015-06-29;08:11:34;1098.0;PT2
P3;C3;2015-06-29;20:10:26;1198.0;PT2
P3;C3;2015-06-30;08:11:24;1198.0;PT2
P3;C3;2015-06-30;20:10:31;1099.0;PT2
P3;C3;2015-07-01;08:11:49;1099.0;PT2
P3;C3;2015-07-01;20:11:35;1099.0;PT2
P3;C3;2015-07-02;08:11:22;1099.0;PT2
P3;C3;2015-07-02;20:10:33;1099.0;PT2
P3;C3;2015-07-03;08:11:39;1299.0;PT2
P3;C3;2015-07-03;20:10:19;1149.0;PT2
P3;C3;2015-07-04;08:11:35;1149.0;PT2
P3;C3;2015-07-04;20:10:20;1099.0;PT2
P3;C3;2015-07-05;08:11:27;1099.0;PT2
P3;C3;2015-07-05;20:10:18;1099.0;PT2
P3;C3;2015-07-06;08:11:35;1099.0;PT2
P3;C3;2015-07-06;20:10:33;1089.0;PT2
P3;C3;2015-07-07;08:11:40;1089.0;PT2
P3;C3;2015-07-07;20:10:19;1089.0;PT2
P3;C3;2015-07-08;08:11:32;1089.0;PT2
P3;C3;2015-07-08;20:10:29;1089.0;PT2
P3;C3;2015-07-09;08:11:34;1089.0;PT2
P3;C3;2015-07-09;20:52:29;1089.0;PT2
P3;C3;2015-07-09;20:52:29;1089.0;PT2
P3;C3;2015-07-10;08:11:28;1089.0;PT2
P3;C3;2015-07-10;20:10:17;1089.0;PT2
P3;C3;2015-07-11;08:11:41;1089.0;PT2
P3;C3;2015-07-11;20:10:47;1089.0;PT2
P3;C3;2015-07-12;08:11:35;1089.0;PT2
P3;C3;2015-07-12;20:10:19;1089.0;PT2
P3;C3;2015-07-13;08:11:32;1089.0;PT2
P3;C3;2015-07-13;20:10:20;1089.0;PT2
P3;C3;2015-07-14;08:11:22;998.9;PT2
P3;C3;2015-07-14;20:10:50;998.9;PT2
P3;C3;2015-07-15;08:11:25;998.9;PT2
P3;C3;2015-07-15;20:11:04;999.0;PT2
P3;C3;2015-07-16;08:11:32;1089.0;PT2
P3;C3;2015-07-16;20:10:35;1089.0;PT2
P3;C3;2015-07-17;08:11:34;1089.0;PT2
P3;C3;2015-07-17;20:36:52;1089.0;PT2
P3;C3;2015-07-18;14:52:41;1089.0;PT2
P3;C3;2015-07-18;20:11:26;1089.0;PT2
P3;C3;2015-07-19;20:11:24;1099.0;PT2
P3;C3;2015-07-20;08:11:27;1089.0;PT2
P3;C3;2015-07-20;20:10:27;1089.0;PT2
P3;C3;2015-07-21;08:11:37;1086.92;PT2
P3;C3;2015-07-21;20:10:18;1032.57;PT2
P3;C3;2015-07-22;08:11:26;1043.0;PT2
P3;C3;2015-07-22;20:10:27;1043.0;PT2
P3;C3;2015-07-23;08:11:33;1089.0;PT2
P3;C3;2015-07-23;20:10:20;1089.0;PT2
P3;C3;2015-07-24;08:11:27;1089.0;PT2
P3;C3;2015-07-24;20:10:29;1089.0;PT2
P3;C3;2015-07-25;08:11:25;1089.0;PT2
P3;C3;2015-07-25;20:10:29;1044.0;PT2
P3;C3;2015-07-26;08:11:31;1044.0;PT2
P3;C3;2015-07-26;20:10:31;1044.0;PT2
P3;C3;2015-07-27;08:11:35;1044.0;PT2
P3;C3;2015-07-27;20:11:37;1078.0;PT2
P3;C3;2015-07-28;08:11:36;1078.0;PT2
P3;C3;2015-07-28;20:11:34;1044.05;PT2
P3;C3;2015-07-29;08:11:36;1095.0;PT2
P3;C3;2015-07-29;20:10:34;999.0;PT2
P3;C3;2015-07-30;08:11:37;999.0;PT2
P3;C3;2015-07-30;20:10:28;999.0;PT2
P3;C3;2015-07-31;08:11:27;999.0;PT2
P3;C3;2015-07-31;20:10:19;999.0;PT2
P3;C3;2015-08-01;10:42:51;999.0;PT2
P3;C3;2015-08-01;20:10:24;999.0;PT2
P3;C3;2015-08-02;08:11:27;1048.0;PT2
P3;C3;2015-08-02;20:10:27;999.0;PT2
P3;C3;2015-08-03;08:11:24;999.0;PT2
P3;C3;2015-08-03;20:10:29;999.0;PT2
P3;C3;2015-08-04;08:11:25;999.0;PT2
P3;C3;2015-08-04;20:10:22;999.0;PT2
P3;C3;2015-08-05;08:11:28;999.0;PT2
P3;C3;2015-08-05;20:10:20;999.0;PT2
P3;C3;2015-08-06;08:11:27;1098.0;PT2
P3;C3;2015-08-06;20:10:23;1099.0;PT2
P3;C3;2015-08-07;08:11:27;1099.0;PT2
P3;C3;2015-08-07;20:10:24;1099.0;PT2
P3;C3;2015-08-08;08:11:35;1099.0;PT2
P3;C3;2015-08-08;20:10:18;1099.0;PT2
P3;C3;2015-08-09;08:11:35;1099.0;PT2
P3;C3;2015-08-09;20:10:28;1099.0;PT2
P3;C3;2015-08-10;08:11:36;1099.0;PT2
P3;C3;2015-08-10;20:10:18;1099.0;PT2
P3;C3;2015-08-11;08:11:24;1099.0;PT2
P3;C3;2015-08-11;20:10:19;1099.0;PT2
P3;C3;2015-08-12;08:11:23;1099.0;PT2
P3;C3;2015-08-12;20:10:22;1099.0;PT2
P3;C3;2015-08-13;08:11:22;1099.0;PT2
P3;C3;2015-08-13;20:10:29;1232.99;PT2
P3;C3;2015-08-14;08:11:26;1232.96;PT2
P3;C3;2015-08-14;20:10:29;1099.0;PT2
P3;C3;2015-08-15;08:11:23;1099.0;PT2
P3;C3;2015-08-15;20:10:25;1099.0;PT2
P3;C3;2015-08-16;08:11:35;1149.0;PT2
P3;C3;2015-08-16;20:10:22;1149.0;PT2
P3;C3;2015-08-17;08:11:38;1149.0;PT2
P3;C3;2015-08-17;20:10:30;1099.0;PT2
P3;C3;2015-08-18;08:11:25;1232.91;PT2
P3;C3;2015-08-18;20:10:20;1232.87;PT2
P3;C3;2015-08-19;08:11:35;1025.14;PT2
P3;C3;2015-08-19;20:10:28;1099.0;PT2
P3;C3;2015-08-20;08:11:36;1099.0;PT2
P3;C3;2015-08-20;20:10:38;1025.14;PT2
P3;C3;2015-08-21;08:11:36;1025.14;PT2
P3;C3;2015-08-21;20:10:31;1099.0;PT2
