prod_id;comp;date;time;pay_type;price
2;3;2015-08-18;08:11:29;1;689.74
2;3;2015-08-18;08:11:29;2;689.74
2;4;2015-08-18;08:11:29;1;759.05
2;4;2015-08-18;08:11:29;2;759.05
2;6;2015-08-18;08:11:29;1;698.95
2;6;2015-08-18;08:11:29;2;698.95
2;1;2015-08-19;08:11:29;1;610.0
2;1;2015-08-19;08:11:29;2;549.0
2;2;2015-08-19;08:11:29;1;642.0
2;2;2015-08-19;08:11:29;2;611.5
2;3;2015-08-19;08:11:29;1;564.25
2;3;2015-08-19;08:11:29;2;533.75
2;4;2015-08-19;08:11:29;1;799.0
2;4;2015-08-19;08:11:29;2;799.0
2;6;2015-08-19;08:11:29;1;748.98
2;6;2015-08-19;08:11:29;2;748.98
2;1;2015-08-20;08:11:29;1;642.0
2;1;2015-08-20;08:11:29;2;611.5
2;2;2015-08-20;08:11:29;1;642.0
2;2;2015-08-20;08:11:29;2;611.5
2;3;2015-08-20;08:11:29;1;587.87
2;3;2015-08-20;08:11:29;2;572.62
2;4;2015-08-20;08:11:29;1;799.0
2;4;2015-08-20;08:11:29;2;799.0
2;6;2015-08-20;08:11:29;1;799.0
2;6;2015-08-20;08:11:29;2;799.0
2;1;2015-08-21;08:11:29;1;641.5
2;1;2015-08-21;08:11:29;2;611.0
2;2;2015-08-21;08:11:29;1;641.5
2;2;2015-08-21;08:11:29;2;611.0
2;3;2015-08-21;08:11:29;1;580.0
2;3;2015-08-21;08:11:29;2;564.75
2;4;2015-08-21;08:11:29;1;799.0
2;4;2015-08-21;08:11:29;2;799.0
2;6;2015-08-21;08:11:29;1;723.95
2;6;2015-08-21;08:11:29;2;723.95
2;1;2015-08-22;08:11:29;1;673.0
2;1;2015-08-22;08:11:29;2;673.0
2;2;2015-08-22;08:11:29;1;673.93
2;2;2015-08-22;08:11:29;2;673.93
2;3;2015-08-22;08:11:29;1;676.08
2;3;2015-08-22;08:11:29;2;676.08
2;4;2015-08-22;08:11:29;1;759.05
2;4;2015-08-22;08:11:29;2;759.05
2;6;2015-08-22;08:11:29;1;750.06
2;6;2015-08-22;08:11:29;2;750.06
2;1;2015-08-23;08:11:29;1;673.94
2;1;2015-08-23;08:11:29;2;673.94
2;2;2015-08-23;08:11:29;1;674.88
2;2;2015-08-23;08:11:29;2;674.88
2;3;2015-08-23;08:11:29;1;676.54
2;3;2015-08-23;08:11:29;2;676.54
2;4;2015-08-23;08:11:29;1;759.05
2;4;2015-08-23;08:11:29;2;759.05
2;6;2015-08-23;08:11:29;1;852.27
2;6;2015-08-23;08:11:29;2;852.27
2;1;2015-08-24;08:11:29;1;674.88
2;1;2015-08-24;08:11:29;2;674.88
2;2;2015-08-24;08:11:29;1;686.94
2;2;2015-08-24;08:11:29;2;686.94
2;3;2015-08-24;08:11:29;1;693.96
2;3;2015-08-24;08:11:29;2;693.96
2;4;2015-08-24;08:11:29;1;799.0
2;4;2015-08-24;08:11:29;2;751.06
2;6;2015-08-24;08:11:29;1;852.27
2;6;2015-08-24;08:11:29;2;852.27
2;1;2015-08-25;08:11:29;1;709.0
2;1;2015-08-25;08:11:29;2;709.0
2;2;2015-08-25;08:11:29;1;698.35
2;2;2015-08-25;08:11:29;2;698.35
2;3;2015-08-25;08:11:29;1;698.75
2;3;2015-08-25;08:11:29;2;698.75
2;4;2015-08-25;08:11:29;1;799.0
2;4;2015-08-25;08:11:29;2;703.12
2;6;2015-08-25;08:11:29;1;852.27
2;6;2015-08-25;08:11:29;2;852.27
2;1;2015-08-26;08:11:29;1;695.5
2;1;2015-08-26;08:11:29;2;695.5
2;2;2015-08-26;08:11:29;1;692.65
2;2;2015-08-26;08:11:29;2;692.65
2;3;2015-08-26;08:11:29;1;685.95
2;3;2015-08-26;08:11:29;2;685.95
2;4;2015-08-26;08:11:29;1;799.0
2;4;2015-08-26;08:11:29;2;703.12
2;6;2015-08-26;08:11:29;1;852.27
2;6;2015-08-26;08:11:29;2;852.27
2;1;2015-08-27;08:11:29;1;692.3
2;1;2015-08-27;08:11:29;2;692.3
2;2;2015-08-27;08:11:29;1;692.29
2;2;2015-08-27;08:11:29;2;692.29
2;3;2015-08-27;08:11:29;1;688.11
2;3;2015-08-27;08:11:29;2;688.11
2;4;2015-08-27;08:11:29;1;799.0
2;4;2015-08-27;08:11:29;2;703.12
2;6;2015-08-27;08:11:29;1;852.27
2;6;2015-08-27;08:11:29;2;852.27
2;1;2015-08-28;08:11:29;1;645.5
2;1;2015-08-28;08:11:29;2;615.55
2;2;2015-08-28;08:11:29;1;645.5
2;2;2015-08-28;08:11:29;2;615.55
2;3;2015-08-28;08:11:29;1;642.29
2;3;2015-08-28;08:11:29;2;612.34
2;4;2015-08-28;08:11:29;1;799.0
2;4;2015-08-28;08:11:29;2;703.12
2;6;2015-08-28;08:11:29;1;771.09
2;6;2015-08-28;08:11:29;2;771.09
2;1;2015-08-29;08:11:29;1;599.0
2;1;2015-08-29;08:11:29;2;539.1
2;2;2015-08-29;08:11:29;1;599.0
2;2;2015-08-29;08:11:29;2;539.1
2;3;2015-08-29;08:11:29;1;599.0
2;3;2015-08-29;08:11:29;2;539.1
2;4;2015-08-29;08:11:29;1;759.05
2;4;2015-08-29;08:11:29;2;679.15
2;6;2015-08-29;08:11:29;1;771.09
2;6;2015-08-29;08:11:29;2;771.09
2;1;2015-08-30;08:11:29;1;642.5
2;1;2015-08-30;08:11:29;2;612.55
2;2;2015-08-30;08:11:29;1;642.5
2;2;2015-08-30;08:11:29;2;612.55
2;3;2015-08-30;08:11:29;1;620.75
2;3;2015-08-30;08:11:29;2;575.83
2;4;2015-08-30;08:11:29;1;759.05
2;4;2015-08-30;08:11:29;2;679.15
2;6;2015-08-30;08:11:29;1;771.09
2;6;2015-08-30;08:11:29;2;771.08
2;1;2015-08-31;08:11:29;1;685.99
2;1;2015-08-31;08:11:29;2;651.68
2;2;2015-08-31;08:11:29;1;685.98
2;2;2015-08-31;08:11:29;2;651.68
2;3;2015-08-31;08:11:29;1;642.49
2;3;2015-08-31;08:11:29;2;595.39
2;4;2015-08-31;08:11:29;1;779.02
2;4;2015-08-31;08:11:29;2;699.13
2;6;2015-08-31;08:11:29;1;771.09
2;6;2015-08-31;08:11:29;2;771.09
2;1;2015-09-01;08:11:29;1;685.96
2;1;2015-09-01;08:11:29;2;685.96
2;2;2015-09-01;08:11:29;1;685.96
2;2;2015-09-01;08:11:29;2;685.96
2;3;2015-09-01;08:11:29;1;642.48
2;3;2015-09-01;08:11:29;2;642.48
2;4;2015-09-01;08:11:29;1;799.0
2;4;2015-09-01;08:11:29;2;719.1
2;6;2015-09-01;08:11:29;1;771.09
2;6;2015-09-01;08:11:29;2;771.09
2;1;2015-09-02;08:11:29;1;610.0
2;1;2015-09-02;08:11:29;2;549.0
2;2;2015-09-02;08:11:29;1;610.0
2;2;2015-09-02;08:11:29;2;549.0
2;3;2015-09-02;08:11:29;1;604.5
2;3;2015-09-02;08:11:29;2;549.0
2;4;2015-09-02;08:11:29;1;761.73
2;4;2015-09-02;08:11:29;2;761.73
2;6;2015-09-02;08:11:29;1;771.08
2;6;2015-09-02;08:11:29;2;771.08
2;1;2015-09-03;08:11:29;1;610.0
2;1;2015-09-03;08:11:29;2;549.0
2;2;2015-09-03;08:11:29;1;610.0
2;2;2015-09-03;08:11:29;2;549.0
2;3;2015-09-03;08:11:29;1;604.5
2;3;2015-09-03;08:11:29;2;549.0
2;4;2015-09-03;08:11:29;1;724.45
2;4;2015-09-03;08:11:29;2;724.45
2;6;2015-09-03;08:11:29;1;771.09
2;6;2015-09-03;08:11:29;2;771.09
2;1;2015-09-04;08:11:29;1;656.94
2;1;2015-09-04;08:11:29;2;656.94
2;2;2015-09-04;08:11:29;1;656.94
2;2;2015-09-04;08:11:29;2;656.94
2;3;2015-09-04;08:11:29;1;638.17
2;3;2015-09-04;08:11:29;2;625.67
2;4;2015-09-04;08:11:29;1;704.68
2;4;2015-09-04;08:11:29;2;704.68
2;6;2015-09-04;08:11:29;1;771.09
2;6;2015-09-04;08:11:29;2;771.09
2;1;2015-09-05;08:11:29;1;646.5
2;1;2015-09-05;08:11:29;2;616.0
2;2;2015-09-05;08:11:29;1;610.0
2;2;2015-09-05;08:11:29;2;549.0
2;3;2015-09-05;08:11:29;1;610.0
2;3;2015-09-05;08:11:29;2;549.0
2;4;2015-09-05;08:11:29;1;719.91
2;4;2015-09-05;08:11:29;2;719.91
2;6;2015-09-05;08:11:29;1;771.09
2;6;2015-09-05;08:11:29;2;771.09
2;1;2015-09-06;08:11:29;1;622.8
2;1;2015-09-06;08:11:29;2;592.3
2;2;2015-09-06;08:11:29;1;622.8
2;2;2015-09-06;08:11:29;2;592.3
2;3;2015-09-06;08:11:29;1;626.75
2;3;2015-09-06;08:11:29;2;581.0
2;4;2015-09-06;08:11:29;1;719.91
2;4;2015-09-06;08:11:29;2;719.91
2;6;2015-09-06;08:11:29;1;771.09
2;6;2015-09-06;08:11:29;2;771.09
2;1;2015-09-07;08:11:29;1;646.0
2;1;2015-09-07;08:11:29;2;615.5
2;2;2015-09-07;08:11:29;1;646.0
2;2;2015-09-07;08:11:29;2;615.5
2;3;2015-09-07;08:11:29;1;644.25
2;3;2015-09-07;08:11:29;2;613.75
2;4;2015-09-07;08:11:29;1;719.91
2;4;2015-09-07;08:11:29;2;719.91
2;6;2015-09-07;08:11:29;1;771.09
2;6;2015-09-07;08:11:29;2;771.09
2;1;2015-09-08;08:11:29;1;646.0
2;1;2015-09-08;08:11:29;2;615.5
2;2;2015-09-08;08:11:29;1;610.0
2;2;2015-09-08;08:11:29;2;549.0
2;3;2015-09-08;08:11:29;1;659.49
2;3;2015-09-08;08:11:29;2;644.24
2;4;2015-09-08;08:11:29;1;759.45
2;4;2015-09-08;08:11:29;2;759.45
2;6;2015-09-08;08:11:29;1;771.09
2;6;2015-09-08;08:11:29;2;771.09
2;1;2015-09-09;08:11:29;1;610.0
2;1;2015-09-09;08:11:29;2;549.0
2;2;2015-09-09;08:11:29;1;610.0
2;2;2015-09-09;08:11:29;2;549.0
2;3;2015-09-09;08:11:29;1;610.0
2;3;2015-09-09;08:11:29;2;549.0
2;4;2015-09-09;08:11:29;1;799.0
2;4;2015-09-09;08:11:29;2;799.0
2;6;2015-09-09;08:11:29;1;798.15
2;6;2015-09-09;08:11:29;2;798.15
2;1;2015-09-10;08:11:29;1;632.98
2;1;2015-09-10;08:11:29;2;602.48
2;2;2015-09-10;08:11:29;1;632.98
2;2;2015-09-10;08:11:29;2;602.48
2;3;2015-09-10;08:11:29;1;625.32
2;3;2015-09-10;08:11:29;2;584.65
2;4;2015-09-10;08:11:29;1;799.0
2;4;2015-09-10;08:11:29;2;799.0
2;6;2015-09-10;08:11:29;1;766.09
2;6;2015-09-10;08:11:29;2;766.09
2;1;2015-09-11;08:11:29;1;678.94
2;1;2015-09-11;08:11:29;2;678.94
2;2;2015-09-11;08:11:29;1;678.94
2;2;2015-09-11;08:11:29;2;678.94
2;3;2015-09-11;08:11:29;1;659.72
2;3;2015-09-11;08:11:29;2;652.1
2;4;2015-09-11;08:11:29;1;799.0
2;4;2015-09-11;08:11:29;2;799.0
2;6;2015-09-11;08:11:29;1;766.08
2;6;2015-09-11;08:11:29;2;766.08
2;1;2015-09-12;08:11:29;1;673.93
2;1;2015-09-12;08:11:29;2;673.93
2;2;2015-09-12;08:11:29;1;673.93
2;2;2015-09-12;08:11:29;2;673.93
2;3;2015-09-12;08:11:29;1;671.46
2;3;2015-09-12;08:11:29;2;671.46
2;4;2015-09-12;08:11:29;1;799.0
2;4;2015-09-12;08:11:29;2;799.0
2;6;2015-09-12;08:11:29;1;766.09
2;6;2015-09-12;08:11:29;2;766.09
2;1;2015-09-13;08:11:29;1;669.83
2;1;2015-09-13;08:11:29;2;669.83
2;2;2015-09-13;08:11:29;1;669.83
2;2;2015-09-13;08:11:29;2;669.83
2;3;2015-09-13;08:11:29;1;630.61
2;3;2015-09-13;08:11:29;2;630.61
2;4;2015-09-13;08:11:29;1;799.0
2;4;2015-09-13;08:11:29;2;799.0
2;6;2015-09-13;08:11:29;1;766.08
2;6;2015-09-13;08:11:29;2;766.09
2;1;2015-09-14;08:11:29;1;669.7
2;1;2015-09-14;08:11:29;2;669.7
2;2;2015-09-14;08:11:29;1;669.7
2;2;2015-09-14;08:11:29;2;669.7
2;3;2015-09-14;08:11:29;1;641.91
2;3;2015-09-14;08:11:29;2;641.91
2;4;2015-09-14;08:11:29;1;799.0
2;4;2015-09-14;08:11:29;2;799.0
2;6;2015-09-14;08:11:29;1;766.09
2;6;2015-09-14;08:11:29;2;766.09
2;1;2015-09-15;08:11:29;1;610.0
2;1;2015-09-15;08:11:29;2;549.0
2;2;2015-09-15;08:11:29;1;677.98
2;2;2015-09-15;08:11:29;2;677.98
2;3;2015-09-15;08:11:29;1;610.49
2;3;2015-09-15;08:11:29;2;576.0
2;4;2015-09-15;08:11:29;1;799.9
2;4;2015-09-15;08:11:29;2;799.9
2;6;2015-09-15;08:11:29;1;766.09
2;6;2015-09-15;08:11:29;2;766.09
2;1;2015-09-16;08:11:29;1;610.0
2;1;2015-09-16;08:11:29;2;549.0
2;2;2015-09-16;08:11:29;1;639.9
2;2;2015-09-16;08:11:29;2;609.4
2;3;2015-09-16;08:11:29;1;610.25
2;3;2015-09-16;08:11:29;2;573.93
2;4;2015-09-16;08:11:29;1;799.9
2;4;2015-09-16;08:11:29;2;799.9
2;6;2015-09-16;08:11:29;1;766.09
2;6;2015-09-16;08:11:29;2;766.09
2;1;2015-09-17;08:11:29;1;610.0
2;1;2015-09-17;08:11:29;2;549.0
2;2;2015-09-17;08:11:29;1;610.0
2;2;2015-09-17;08:11:29;2;549.0
2;3;2015-09-17;08:11:29;1;610.0
2;3;2015-09-17;08:11:29;2;569.33
2;4;2015-09-17;08:11:29;1;799.9
2;4;2015-09-17;08:11:29;2;799.9
2;6;2015-09-17;08:11:29;1;766.09
2;6;2015-09-17;08:11:29;2;766.09
2;1;2015-09-18;08:11:29;1;610.0
2;1;2015-09-18;08:11:29;2;549.0
2;2;2015-09-18;08:11:29;1;610.0
2;2;2015-09-18;08:11:29;2;549.0
2;3;2015-09-18;08:11:29;1;609.75
2;3;2015-09-18;08:11:29;2;564.0
2;4;2015-09-18;08:11:29;1;795.4
2;4;2015-09-18;08:11:29;2;775.86
2;6;2015-09-18;08:11:29;1;745.27
2;6;2015-09-18;08:11:29;2;745.27
2;1;2015-09-19;08:11:29;1;610.0
2;1;2015-09-19;08:11:29;2;549.0
2;2;2015-09-19;08:11:29;1;610.0
2;2;2015-09-19;08:11:29;2;549.0
2;3;2015-09-19;08:11:29;1;609.5
2;3;2015-09-19;08:11:29;2;579.0
2;4;2015-09-19;08:11:29;1;781.92
2;4;2015-09-19;08:11:29;2;703.72
2;6;2015-09-19;08:11:29;1;724.45
2;6;2015-09-19;08:11:29;2;724.45
2;1;2015-09-20;08:11:29;1;610.0
2;1;2015-09-20;08:11:29;2;549.0
2;2;2015-09-20;08:11:29;1;610.0
2;2;2015-09-20;08:11:29;2;549.0
2;3;2015-09-20;08:11:29;1;609.5
2;3;2015-09-20;08:11:29;2;579.0
2;4;2015-09-20;08:11:29;1;781.92
2;4;2015-09-20;08:11:29;2;703.72
2;6;2015-09-20;08:11:29;1;724.45
2;6;2015-09-20;08:11:29;2;724.45
2;1;2015-09-21;08:11:29;1;610.0
2;1;2015-09-21;08:11:29;2;549.0
2;2;2015-09-21;08:11:29;1;610.0
2;2;2015-09-21;08:11:29;2;549.0
2;3;2015-09-21;08:11:29;1;609.5
2;3;2015-09-21;08:11:29;2;579.0
2;4;2015-09-21;08:11:29;1;790.91
2;4;2015-09-21;08:11:29;2;751.81
2;6;2015-09-21;08:11:29;1;741.73
2;6;2015-09-21;08:11:29;2;741.73
2;1;2015-09-22;08:11:29;1;610.0
2;1;2015-09-22;08:11:29;2;549.0
2;2;2015-09-22;08:11:29;1;610.0
2;2;2015-09-22;08:11:29;2;549.0
2;3;2015-09-22;08:11:29;1;609.5
2;3;2015-09-22;08:11:29;2;579.0
2;4;2015-09-22;08:11:29;1;799.9
2;4;2015-09-22;08:11:29;2;799.9
2;6;2015-09-22;08:11:29;1;754.68
2;6;2015-09-22;08:11:29;2;754.67
2;1;2015-09-23;08:11:29;1;610.0
2;1;2015-09-23;08:11:29;2;549.0
2;2;2015-09-23;08:11:29;1;610.0
2;2;2015-09-23;08:11:29;2;549.0
2;3;2015-09-23;08:11:29;1;614.25
2;3;2015-09-23;08:11:29;2;583.27
2;4;2015-09-23;08:11:29;1;799.9
2;4;2015-09-23;08:11:29;2;799.9
2;6;2015-09-23;08:11:29;1;774.9
2;6;2015-09-23;08:11:29;2;774.9
2;1;2015-09-24;08:11:29;1;629.0
2;1;2015-09-24;08:11:29;2;566.1
2;2;2015-09-24;08:11:29;1;629.0
2;2;2015-09-24;08:11:29;2;566.1
2;3;2015-09-24;08:11:29;1;619.0
2;3;2015-09-24;08:11:29;2;587.55
2;4;2015-09-24;08:11:29;1;799.9
2;4;2015-09-24;08:11:29;2;799.9
2;6;2015-09-24;08:11:29;1;758.43
2;6;2015-09-24;08:11:29;2;758.43
2;1;2015-09-25;08:11:29;1;629.0
2;1;2015-09-25;08:11:29;2;566.1
2;2;2015-09-25;08:11:29;1;629.0
2;2;2015-09-25;08:11:29;2;566.1
2;3;2015-09-25;08:11:29;1;619.49
2;3;2015-09-25;08:11:29;2;576.82
2;4;2015-09-25;08:11:29;1;799.9
2;4;2015-09-25;08:11:29;2;799.9
2;6;2015-09-25;08:11:29;1;777.4
2;6;2015-09-25;08:11:29;2;777.4
2;1;2015-09-26;08:11:29;1;629.0
2;1;2015-09-26;08:11:29;2;566.1
2;2;2015-09-26;08:11:29;1;629.0
2;2;2015-09-26;08:11:29;2;566.1
2;3;2015-09-26;08:11:29;1;596.01
2;3;2015-09-26;08:11:29;2;564.56
2;4;2015-09-26;08:11:29;1;799.9
2;4;2015-09-26;08:11:29;2;799.9
2;6;2015-09-26;08:11:29;1;777.4
2;6;2015-09-26;08:11:29;2;777.4
2;1;2015-09-28;08:11:29;1;629.0
2;1;2015-09-28;08:11:29;2;566.1
2;2;2015-09-28;08:11:29;1;629.0
2;2;2015-09-28;08:11:29;2;566.1
2;3;2015-09-28;08:11:29;1;606.67
2;3;2015-09-28;08:11:29;2;585.71
2;4;2015-09-28;08:11:29;1;799.9
2;4;2015-09-28;08:11:29;2;799.9
2;6;2015-09-28;08:11:29;1;777.4
2;6;2015-09-28;08:11:29;2;777.4
2;1;2015-09-29;08:11:29;1;652.48
2;1;2015-09-29;08:11:29;2;587.23
2;2;2015-09-29;08:11:29;1;652.48
2;2;2015-09-29;08:11:29;2;619.86
2;3;2015-09-29;08:11:29;1;622.66
2;3;2015-09-29;08:11:29;2;579.16
2;4;2015-09-29;08:11:29;1;799.9
2;4;2015-09-29;08:11:29;2;799.9
2;6;2015-09-29;08:11:29;1;777.4
2;6;2015-09-29;08:11:29;2;777.4
2;1;2015-09-30;08:11:29;1;652.48
2;1;2015-09-30;08:11:29;2;587.23
2;2;2015-09-30;08:11:29;1;652.48
2;2;2015-09-30;08:11:29;2;652.48
2;3;2015-09-30;08:11:29;1;607.75
2;3;2015-09-30;08:11:29;2;575.13
2;4;2015-09-30;08:11:29;1;799.9
2;4;2015-09-30;08:11:29;2;799.9
2;6;2015-09-30;08:11:29;1;777.4
2;6;2015-09-30;08:11:29;2;777.4
2;1;2015-10-01;08:11:29;1;652.48
2;1;2015-10-01;08:11:29;2;587.23
2;2;2015-10-01;08:11:29;1;652.48
2;2;2015-10-01;08:11:29;2;652.48
2;3;2015-10-01;08:11:29;1;607.75
2;3;2015-10-01;08:11:29;2;575.13
2;4;2015-10-01;08:11:29;1;799.9
2;4;2015-10-01;08:11:29;2;799.9
2;6;2015-10-01;08:11:29;1;777.4
2;6;2015-10-01;08:11:29;2;777.4
2;1;2015-10-02;08:11:29;1;652.48
2;1;2015-10-02;08:11:29;2;587.23
2;2;2015-10-02;08:11:29;1;652.48
2;2;2015-10-02;08:11:29;2;652.48
2;3;2015-10-02;08:11:29;1;625.44
2;3;2015-10-02;08:11:29;2;575.83
2;4;2015-10-02;08:11:29;1;781.92
2;4;2015-10-02;08:11:29;2;781.92
2;6;2015-10-02;08:11:29;1;777.4
2;6;2015-10-02;08:11:29;2;777.4
2;1;2015-10-03;08:11:29;1;652.48
2;1;2015-10-03;08:11:29;2;587.23
2;2;2015-10-03;08:11:29;1;652.48
2;2;2015-10-03;08:11:29;2;652.48
2;3;2015-10-03;08:11:29;1;625.44
2;3;2015-10-03;08:11:29;2;575.83
2;4;2015-10-03;08:11:29;1;781.92
2;4;2015-10-03;08:11:29;2;781.92
2;6;2015-10-03;08:11:29;1;799.45
2;6;2015-10-03;08:11:29;2;799.45
2;1;2015-10-04;08:11:29;1;652.48
2;1;2015-10-04;08:11:29;2;587.23
2;2;2015-10-04;08:11:29;1;652.48
2;2;2015-10-04;08:11:29;2;652.48
2;3;2015-10-04;08:11:29;1;639.81
2;3;2015-10-04;08:11:29;2;575.83
2;4;2015-10-04;08:11:29;1;781.92
2;4;2015-10-04;08:11:29;2;781.92
2;6;2015-10-04;08:11:29;1;799.45
2;6;2015-10-04;08:11:29;2;799.45
2;1;2015-10-05;08:11:29;1;662.26
2;1;2015-10-05;08:11:29;2;596.04
2;2;2015-10-05;08:11:29;1;662.26
2;2;2015-10-05;08:11:29;2;662.26
2;3;2015-10-05;08:11:29;1;649.4
2;3;2015-10-05;08:11:29;2;584.46
2;4;2015-10-05;08:11:29;1;781.92
2;4;2015-10-05;08:11:29;2;781.92
2;6;2015-10-05;08:11:29;1;799.45
2;6;2015-10-05;08:11:29;2;799.45
2;1;2015-10-06;08:11:29;1;672.05
2;1;2015-10-06;08:11:29;2;604.84
2;2;2015-10-06;08:11:29;1;672.05
2;2;2015-10-06;08:11:29;2;672.05
2;3;2015-10-06;08:11:29;1;659.0
2;3;2015-10-06;08:11:29;2;593.1
2;4;2015-10-06;08:11:29;1;781.92
2;4;2015-10-06;08:11:29;2;781.92
2;6;2015-10-06;08:11:29;1;786.95
2;6;2015-10-06;08:11:29;2;786.95
2;1;2015-10-07;08:11:29;1;672.05
2;1;2015-10-07;08:11:29;2;604.84
2;2;2015-10-07;08:11:29;1;672.05
2;2;2015-10-07;08:11:29;2;672.05
2;3;2015-10-07;08:11:29;1;659.0
2;3;2015-10-07;08:11:29;2;593.1
2;4;2015-10-07;08:11:29;1;781.92
2;4;2015-10-07;08:11:29;2;781.92
2;6;2015-10-07;08:11:29;1;774.2
2;6;2015-10-07;08:11:29;2;774.2
2;1;2015-10-08;08:11:29;1;680.39
2;1;2015-10-08;08:11:29;2;612.35
2;2;2015-10-08;08:11:29;1;672.05
2;2;2015-10-08;08:11:29;2;672.05
2;3;2015-10-08;08:11:29;1;659.0
2;3;2015-10-08;08:11:29;2;593.1
2;4;2015-10-08;08:11:29;1;790.46
2;4;2015-10-08;08:11:29;2;790.46
2;6;2015-10-08;08:11:29;1;756.7
2;6;2015-10-08;08:11:29;2;756.7
2;1;2015-10-09;08:11:29;1;693.87
2;1;2015-10-09;08:11:29;2;659.43
2;2;2015-10-09;08:11:29;1;706.86
2;2;2015-10-09;08:11:29;2;706.86
2;3;2015-10-09;08:11:29;1;665.17
2;3;2015-10-09;08:11:29;2;634.01
2;4;2015-10-09;08:11:29;1;790.46
2;4;2015-10-09;08:11:29;2;790.46
2;6;2015-10-09;08:11:29;1;773.95
2;6;2015-10-09;08:11:29;2;773.95
2;1;2015-10-10;08:11:29;1;649.9
2;1;2015-10-10;08:11:29;2;649.9
2;2;2015-10-10;08:11:29;1;724.98
2;2;2015-10-10;08:11:29;2;724.98
2;3;2015-10-10;08:11:29;1;624.35
2;3;2015-10-10;08:11:29;2;608.59
2;4;2015-10-10;08:11:29;1;799.0
2;4;2015-10-10;08:11:29;2;799.0
2;6;2015-10-10;08:11:29;1;739.45
2;6;2015-10-10;08:11:29;2;739.45
2;1;2015-10-11;08:11:29;1;674.45
2;1;2015-10-11;08:11:29;2;674.45
2;2;2015-10-11;08:11:29;1;724.98
2;2;2015-10-11;08:11:29;2;724.98
2;3;2015-10-11;08:11:29;1;624.35
2;3;2015-10-11;08:11:29;2;608.59
2;4;2015-10-11;08:11:29;1;799.0
2;4;2015-10-11;08:11:29;2;799.0
2;6;2015-10-11;08:11:29;1;756.7
2;6;2015-10-11;08:11:29;2;756.7
2;1;2015-10-12;08:11:29;1;699.0
2;1;2015-10-12;08:11:29;2;699.0
2;2;2015-10-12;08:11:29;1;724.98
2;2;2015-10-12;08:11:29;2;724.98
2;3;2015-10-12;08:11:29;1;648.89
2;3;2015-10-12;08:11:29;2;633.14
2;4;2015-10-12;08:11:29;1;799.0
2;4;2015-10-12;08:11:29;2;799.0
2;6;2015-10-12;08:11:29;1;773.95
2;6;2015-10-12;08:11:29;2;773.95
2;1;2015-10-13;08:11:29;1;711.99
2;1;2015-10-13;08:11:29;2;675.74
2;2;2015-10-13;08:11:29;1;724.98
2;2;2015-10-13;08:11:29;2;724.98
2;3;2015-10-13;08:11:29;1;655.39
2;3;2015-10-13;08:11:29;2;621.51
2;4;2015-10-13;08:11:29;1;799.0
2;4;2015-10-13;08:11:29;2;799.0
2;6;2015-10-13;08:11:29;1;773.95
2;6;2015-10-13;08:11:29;2;773.95
2;1;2015-10-14;08:11:29;1;36593.36
2;1;2015-10-14;08:11:29;2;32933.93
2;2;2015-10-14;08:11:29;1;36593.36
2;2;2015-10-14;08:11:29;2;36593.36
2;3;2015-10-14;08:11:29;1;18599.92
2;3;2015-10-14;08:11:29;2;16754.24
2;4;2015-10-14;08:11:29;1;20574.25
2;4;2015-10-14;08:11:29;2;20574.25
2;6;2015-10-14;08:11:29;1;19262.2
2;6;2015-10-14;08:11:29;2;19262.2
3;1;2015-03-15;08:11:29;1;1498.99
3;1;2015-03-15;08:11:29;2;1498.99
3;2;2015-03-15;08:11:29;1;1498.99
3;2;2015-03-15;08:11:29;2;1498.99
3;3;2015-03-15;08:11:29;1;1498.99
3;3;2015-03-15;08:11:29;2;1498.99
3;4;2015-03-15;08:11:29;1;1499.0
3;4;2015-03-15;08:11:29;2;1499.0
3;5;2015-03-15;08:11:29;1;1499.0
3;5;2015-03-15;08:11:29;2;1274.15
3;6;2015-03-15;08:11:29;1;1499.0
3;6;2015-03-15;08:11:29;2;1499.0
3;1;2015-03-16;08:11:29;1;1498.99
3;1;2015-03-16;08:11:29;2;1498.99
3;2;2015-03-16;08:11:29;1;1498.99
3;2;2015-03-16;08:11:29;2;1498.99
3;3;2015-03-16;08:11:29;1;1498.99
3;3;2015-03-16;08:11:29;2;1498.99
3;4;2015-03-16;08:11:29;1;1499.0
3;4;2015-03-16;08:11:29;2;1499.0
3;5;2015-03-16;08:11:29;1;1521.45
3;5;2015-03-16;08:11:29;2;1293.23
3;6;2015-03-16;08:11:29;1;1499.0
3;6;2015-03-16;08:11:29;2;1499.0
3;1;2015-03-17;08:11:29;1;1474.49
3;1;2015-03-17;08:11:29;2;1474.49
3;2;2015-03-17;08:11:29;1;1474.49
3;2;2015-03-17;08:11:29;2;1474.49
3;3;2015-03-17;08:11:29;1;1474.49
3;3;2015-03-17;08:11:29;2;1474.49
3;4;2015-03-17;08:11:29;1;1499.0
3;4;2015-03-17;08:11:29;2;1499.0
3;5;2015-03-17;08:11:29;1;1521.45
3;5;2015-03-17;08:11:29;2;1293.24
3;6;2015-03-17;08:11:29;1;1499.0
3;6;2015-03-17;08:11:29;2;1499.0
3;1;2015-03-18;08:11:29;1;1474.49
3;1;2015-03-18;08:11:29;2;1474.49
3;2;2015-03-18;08:11:29;1;1474.49
