PROD_ID;DATE;SALES_COUNT;MEDIAN_PRICE;C1_DIFF_1;C1_DIFF_2;C2_DIFF_1;C2_DIFF_2;C3_DIFF_1;C3_DIFF_2;C4_DIFF_1;C4_DIFF_2;C5_DIFF_1;C5_DIFF_2;C6_DIFF_1;C6_DIFF_2
P3;2015-02-04;1;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-05;3;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-06;5;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-07;4;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-08;3;1349.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-09;7;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-10;5;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-11;9;1364.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-12;8;1364.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-13;3;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-14;2;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-15;6;1349.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-16;4;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-17;6;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-18;8;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-19;5;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-20;16;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-21;8;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-22;2;1419.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-23;7;1438.99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-24;5;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-25;6;1364.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-26;7;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-27;9;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-02-28;10;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-01;13;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-02;17;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-03;7;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-04;14;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-05;13;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-06;15;1424.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-07;32;1424.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-08;33;1424.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-09;27;1424.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-10;51;1349.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-11;93;1349.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-12;43;1349.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-13;10;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-14;9;1499.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P3;2015-03-15;7;1499.0;0.00999999999999;0.00999999999999;0.00999999999999;0.00999999999999;0.00999999999999;0.00999999999999;0.0;0.0;0.0;224.85;0.0;0.0
P3;2015-03-16;17;1499.0;0.00999999999999;0.00999999999999;0.00999999999999;0.00999999999999;0.00999999999999;0.00999999999999;0.0;0.0;-22.45;205.76;0.0;0.0
P3;2015-03-17;17;1364.0;-110.49;-110.49;-110.49;-110.49;-110.49;-110.49;-135.0;-135.0;-157.45;70.76;-135.0;-135.0
P3;2015-03-18;18;1499.0;24.51;24.51;24.51;24.51;49.01;49.01;0.0;0.0;52.55;269.51;0.0;0.0
P3;2015-03-19;19;1364.0;-134.99;-134.99;-134.99;-134.99;-134.99;-134.99;-135.0;-135.0;-157.45;51.69;-135.0;-135.0
P3;2015-03-20;15;1399.0;-99.99;-99.99;-99.99;-99.99;-99.99;-99.99;-100.0;-100.0;-122.45;75.34;-100.0;-100.0
P3;2015-03-21;11;1399.0;-49.5;-49.5;-49.5;-49.5;1.0;1.0;200.0;200.0;-122.45;75.34;-100.0;-100.0
P3;2015-03-22;6;1459.0;10.5;10.5;10.5;10.5;61.0;61.0;260.0;260.0;-62.45;135.34;-40.0;-40.0
P3;2015-03-23;8;1399.0;-74.75;-74.75;-74.75;-74.75;-49.49;-49.49;-100.0;-10.06;-97.45;97.09;-100.0;-100.0
P3;2015-03-24;6;1399.0;-87.72;-87.72;-87.72;-87.72;-75.45;-75.45;-100.0;49.9;-97.45;97.09;-100.0;-100.0
P3;2015-03-25;10;1394.99;-91.73;-91.73;-104.0;-104.0;-79.46;-79.46;-104.01;45.89;-76.46;114.83;-104.01;-104.01
P3;2015-03-26;10;1379.0;-107.72;-107.72;-107.72;-107.72;-95.44;-95.44;-120.0;29.9;-117.45;77.09;-54.5;-54.5
P3;2015-03-27;4;1378.89;-107.83;-107.83;-107.83;-107.83;-95.55;-95.55;-120.11;29.79;-142.56;55.23;1.44;1.44
P3;2015-03-28;10;1368.94;-75.55;-75.55;-75.55;-75.55;-21.05;-21.05;69.94;69.94;-152.51;45.28;-7.05;-7.05
P3;2015-03-29;6;1368.94;-75.55;-75.55;-75.55;-75.55;-21.05;-21.05;69.94;69.94;-152.51;45.28;-5.55;-5.55
P3;2015-03-30;17;1368.9;-75.59;-75.59;-75.59;-75.59;-21.09;-21.09;-130.1;34.79;-152.55;45.24;7.4;7.4
P3;2015-03-31;7;1388.89;-55.6;-55.6;-55.6;-55.6;-1.1;-1.1;-110.11;69.77;-132.56;65.23;39.89;39.89
P3;2015-04-01;8;1389.0;-109.99;-109.99;-109.99;-109.99;-109.99;-109.99;-110.0;69.88;-94.95;97.96;-35.05;-35.05
P3;2015-04-02;11;1391.0;-95.72;-95.72;-95.72;-95.72;-83.45;-83.45;-108.0;71.88;-55.45;88.75;42.0;42.0
P3;2015-04-03;6;1391.0;-57.49;-57.49;-57.49;-57.49;-6.99;-6.99;-108.0;116.85;-55.45;44.9;-33.0;-33.0
P3;2015-04-04;5;1388.89;-59.61;-59.61;-59.61;-59.61;-9.1;-9.1;-110.11;114.74;-57.56;42.79;-35.11;-35.11
P3;2015-04-05;2;1419.0;-29.5;-29.5;-29.5;-29.5;21.0;21.0;-80.0;144.85;70.0;70.0;-80.0;-80.0
P3;2015-04-06;9;1388.89;-59.61;-59.61;-59.61;-59.61;-9.11;-9.11;-110.11;114.74;39.89;127.57;-110.11;-110.11
P3;2015-04-07;10;1369.0;-54.5;-54.5;-54.25;-54.25;-29.5;-29.5;-5.0;-17.57;-44.97;138.85;-130.0;-130.0
P3;2015-04-08;16;1368.98;-29.77;-29.77;-29.52;-29.52;-30.02;-30.02;-130.02;-17.59;19.98;195.35;-30.02;-30.02
P3;2015-04-09;9;1368.75;-130.24;-130.24;-80.24;-80.24;-130.24;-130.24;-130.25;19.65;-77.7;110.34;69.75;69.75
P3;2015-04-10;9;1299.0;-50.0;-50.0;-50.0;-50.0;-50.0;-50.0;-200.0;-50.1;NA;NA;-50.0;-50.0
P3;2015-04-11;15;1299.0;-20.0;-20.0;-20.0;-20.0;-20.0;-20.0;-200.0;-50.1;NA;NA;-50.1;-50.1
P3;2015-04-12;15;1299.0;-19.99;-19.99;-19.99;-19.99;-19.99;-19.99;-200.0;-50.1;-100.0;81.87;-50.1;-50.1
P3;2015-04-13;33;1299.0;-34.99;-34.99;-27.49;-27.49;-34.99;-34.99;-200.0;-50.1;-148.3;39.85;-49.5;-49.5
P3;2015-04-14;35;1299.0;-19.99;-19.99;-19.99;-19.99;-19.99;-19.99;-200.0;-50.1;-100.0;81.87;-17.5;-17.5
P3;2015-04-15;9;1367.77;43.53;43.53;51.78;51.78;35.28;35.28;-131.23;168.57;-31.23;150.64;51.78;51.78
P3;2015-04-16;7;1368.0;64.16;64.16;64.16;64.16;59.2;59.2;-131.0;168.8;-31.0;178.85;53.0;53.0
P3;2015-04-17;14;1299.0;-3.22;-3.22;-3.25;-3.25;2.06;2.06;-200.0;99.8;NA;NA;-33.0;-33.0
P3;2015-04-18;23;1299.0;3.07;3.07;2.61;2.61;3.08;3.08;-200.0;99.8;-156.0;-83.25;-50.0;-50.0
P3;2015-04-19;15;1299.0;4.25;4.25;4.5;4.5;4.5;4.5;-200.0;99.8;-156.0;-83.25;-49.5;-49.5
P3;2015-04-20;8;1299.0;5.0;5.0;5.0;5.0;5.0;5.0;-200.0;99.8;-156.0;-83.25;-49.0;-49.0
P3;2015-04-21;28;1299.0;6.01;6.01;5.26;5.26;6.51;6.51;-200.0;-200.0;-156.0;-83.25;-48.49;-48.49
P3;2015-04-22;14;1299.0;5.07;5.07;6.54;6.54;5.07;5.07;-200.0;-200.0;-156.0;-83.25;-45.99;-45.99
P3;2015-04-23;13;1299.0;-10.47;23.26;2.79;2.79;-22.99;-22.99;-200.0;-200.0;-156.0;-83.25;-41.5;-41.5
P3;2015-04-24;16;1287.99;-58.2;-57.75;-59.8;-59.75;-57.0;-55.5;-211.01;-211.01;-167.01;-94.26;-49.98;-49.96
P3;2015-04-25;23;1269.99;-68.51;-68.51;-68.51;-68.51;-68.51;-68.51;-229.01;-229.01;-185.01;-148.64;-67.46;-67.46
P3;2015-04-26;10;1269.95;-68.05;-68.05;-68.05;-68.05;-68.05;-68.05;-229.05;-229.05;-185.05;-112.3;-67.05;-67.05
P3;2015-04-27;9;1269.92;-42.83;-42.83;-55.83;-55.83;-42.58;-42.58;-229.08;-229.08;-185.08;-112.33;-66.58;-66.58
P3;2015-04-28;4;1269.92;-17.33;-17.33;-17.33;-17.33;-17.08;-17.08;-229.08;-229.08;NA;NA;-64.07;-64.07
P3;2015-04-29;13;1299.0;11.5;11.5;11.5;11.5;11.0;11.0;-200.0;-200.0;-156.0;-83.25;-20.95;-20.95
P3;2015-04-30;20;1299.0;20.55;20.55;20.55;20.55;20.55;20.55;-200.0;-200.0;-156.0;-83.25;-5.99;-5.99
P3;2015-05-01;5;1358.8;90.3;90.3;90.3;90.3;90.3;90.3;-40.2;-40.2;-96.2;-23.45;54.31;54.31
P3;2015-05-02;3;1358.74;90.74;90.74;90.74;90.74;90.74;90.74;59.74;59.74;-96.26;-23.51;54.75;54.75
P3;2015-05-03;1;1358.7;90.7;90.7;90.7;90.7;90.7;90.7;59.7;59.7;NA;NA;54.71;54.71
P3;2015-05-04;12;1299.0;31.01;31.01;31.01;31.01;31.01;31.01;0.0;0.0;-156.0;-83.25;-4.49;-4.49
P3;2015-05-05;17;1299.0;32.0;32.0;31.75;31.75;32.5;32.5;25.0;216.1;-156.0;-83.25;-2.99;-2.99
P3;2015-05-06;12;1299.0;7.67;7.67;7.67;7.67;35.0;35.0;50.0;237.35;-156.0;-83.25;-2.0;-2.0
P3;2015-05-07;14;1299.0;-46.75;-46.75;-46.75;-46.75;-46.5;-46.5;NA;NA;-156.0;-83.25;-1.99;-1.99
P3;2015-05-08;9;1299.0;-7.49;-7.49;-7.49;-7.49;-7.49;-7.49;50.0;50.0;-156.0;-25.05;-2.0;-2.0
P3;2015-05-09;9;1287.98;20.98;20.98;20.98;20.98;20.98;20.98;38.98;38.98;-167.02;22.13;-13.02;-13.02
P3;2015-05-10;7;1288.98;21.98;21.98;21.98;21.98;21.98;21.98;39.98;39.98;NA;NA;-12.02;-12.02
P3;2015-05-11;17;1299.0;34.0;34.0;32.0;32.0;36.0;36.0;50.0;50.0;NA;NA;-2.0;-2.0
P3;2015-05-12;23;1299.0;-3.0;-3.0;11.67;11.67;-3.0;-3.0;NA;NA;NA;NA;-1.0;-1.0
P3;2015-05-13;18;1287.98;-33.52;-33.52;-57.02;-57.02;-33.52;-33.52;NA;NA;-167.02;22.13;-11.02;-11.02
P3;2015-05-14;20;1234.05;-84.45;-84.45;-84.45;-84.45;-84.45;-84.45;NA;NA;-220.95;-31.8;-64.95;-64.95
P3;2015-05-15;17;1234.05;-77.88;-77.88;-24.88;7.35;-14.85;-14.85;NA;NA;-220.95;-31.8;-59.95;-59.95
P3;2015-05-16;16;1287.89;68.89;68.89;68.89;68.89;68.89;68.89;NA;NA;-167.11;22.04;-1.11;-1.11
P3;2015-05-17;22;1279.0;60.01;60.01;60.01;60.01;60.01;60.01;NA;NA;NA;NA;-10.0;-10.0
P3;2015-05-18;11;1299.0;39.55;39.55;39.55;39.55;39.55;39.55;NA;NA;NA;NA;10.0;10.0
P3;2015-05-19;12;1299.0;16.82;16.82;42.05;42.05;-10.9;-10.9;NA;NA;NA;NA;5.0;5.0
P3;2015-05-20;15;1299.0;32.05;32.05;49.55;49.55;14.55;14.55;NA;NA;NA;NA;0.00999999999999;0.00999999999999
P3;2015-05-21;10;1234.05;-18.95;-18.95;-1.45;-1.45;-18.95;-18.95;NA;NA;NA;NA;-59.94;-59.94
P3;2015-05-22;7;1299.0;30.28;30.28;94.2;94.2;5.5;5.5;NA;NA;NA;NA;11.0;11.0
P3;2015-05-23;24;1299.0;60.01;92.48;80.01;80.01;80.01;80.01;NA;NA;NA;NA;11.0;11.0
P3;2015-05-24;21;1234.05;15.06;15.06;-4.94;27.53;15.06;15.06;NA;NA;NA;NA;-53.95;-53.95
P3;2015-05-25;1;1344.0;90.01;90.01;90.01;90.01;90.01;90.01;NA;NA;NA;NA;56.0;56.0
P3;2015-05-26;6;1281.6;-7.4;-7.4;52.55;52.55;52.55;52.55;-17.4;-17.4;NA;NA;-6.4;-6.4
P3;2015-05-27;7;1281.6;79.28;95.51;-7.4;-7.4;-7.4;-7.4;-17.4;-17.4;NA;NA;-6.4;-6.4
P3;2015-05-28;2;1281.6;-7.4;-7.4;-7.4;-7.4;-7.4;-7.4;32.6;32.6;NA;NA;8.1;8.1
P3;2015-05-29;2;1343.99;54.99;54.99;72.49;72.49;82.46;114.94;144.99;144.99;NA;NA;94.54;94.54
P3;2015-05-30;12;1299.0;69.95;69.95;81.19;129.9;97.43;129.9;100.0;100.0;NA;NA;59.1;59.1
P3;2015-05-31;7;1279.0;49.95;49.95;77.45;77.45;77.45;77.45;80.0;80.0;NA;NA;39.1;39.1
P3;2015-06-01;6;1278.99;93.67;93.67;61.21;61.21;77.44;77.44;79.99;79.99;NA;NA;39.09;39.09
P3;2015-06-02;6;1278.96;77.41;77.41;77.41;77.41;77.41;77.41;144.96;144.96;NA;NA;39.06;39.06
P3;2015-06-03;5;1278.95;22.0;22.0;17.23;49.7;22.0;22.0;144.95;144.95;NA;NA;39.05;39.05
P3;2015-06-04;11;1278.94;109.84;109.84;109.84;109.84;109.84;109.84;129.94;129.94;NA;NA;34.04;34.04
P3;2015-06-05;6;1278.93;82.13;82.13;93.59;109.83;77.36;109.83;129.93;129.93;NA;NA;29.03;29.03
P3;2015-06-06;4;1278.93;0.05;0.05;44.88;109.83;44.88;109.83;79.93;79.93;NA;NA;29.03;29.03
P3;2015-06-07;3;1278.93;109.83;109.83;44.88;109.83;44.88;109.83;79.93;79.93;NA;NA;29.03;29.03
P3;2015-06-08;5;1278.93;0.05;0.05;44.88;109.83;44.88;109.83;79.93;79.93;NA;NA;29.08;29.08
P3;2015-06-09;6;1278.89;0.0400000000002;0.0400000000002;61.08;109.79;44.84;109.79;79.89;79.89;NA;NA;29.13;29.13
P3;2015-06-10;6;1278.86;0.02;0.02;44.81;109.76;44.81;109.76;NA;NA;NA;NA;29.14;29.14
P3;2015-06-11;4;1278.84;49.82;82.29;82.29;82.29;109.74;109.74;NA;NA;NA;NA;29.48;29.48
P3;2015-06-12;8;1278.84;144.77;170.49;116.18;144.77;179.79;231.24;NA;NA;NA;NA;29.9;29.9
P3;2015-06-13;2;1278.84;124.9;176.35;67.73;124.9;124.9;176.35;NA;NA;NA;NA;29.95;29.95
P3;2015-06-14;2;1278.84;1.84;1.84;1.84;1.84;1.84;1.84;NA;NA;NA;NA;29.96;29.96
P3;2015-06-15;3;1278.84;2.09;2.09;2.35;2.35;2.35;2.35;NA;NA;NA;NA;30.0;30.0
P3;2015-06-16;23;1169.1;-79.9;-79.9;-17.4;7.57;-79.9;-79.9;NA;NA;NA;NA;-79.66;-79.66
P3;2015-06-17;28;1169.1;-29.87;-29.87;-29.87;-29.87;-29.85;-29.85;-129.9;-129.9;NA;NA;-54.77;-54.77
P3;2015-06-18;18;1249.0;100.1;100.1;100.1;100.1;100.1;100.1;-50.0;-50.0;NA;NA;50.0;50.0
P3;2015-06-19;5;1219.99;69.49;69.49;73.24;73.24;69.49;69.49;-79.01;-79.01;NA;NA;20.99;20.99
P3;2015-06-20;11;1219.97;61.97;61.97;61.97;61.97;61.97;61.97;NA;NA;NA;NA;20.97;20.97
P3;2015-06-21;8;1219.97;61.97;61.97;61.97;61.97;61.97;61.97;NA;NA;NA;NA;20.97;20.97
P3;2015-06-22;14;1219.95;61.95;61.95;61.95;61.95;61.95;61.95;NA;NA;NA;NA;20.95;20.95
P3;2015-06-23;10;1219.95;61.95;61.95;61.95;61.95;61.95;61.95;-79.05;-79.05;NA;NA;20.95;20.95
P3;2015-06-24;15;1198.9;55.79;55.79;55.79;55.79;55.79;55.79;-100.1;-100.1;NA;NA;49.9;49.9
P3;2015-06-25;6;1198.89;10.31;42.78;52.06;52.06;27.84;27.84;-100.11;-100.11;NA;NA;99.89;99.89
P3;2015-06-26;5;1199.9;-49.1;15.85;0.9;0.9;0.9;0.9;-99.1;-99.1;NA;NA;100.9;100.9
P3;2015-06-27;9;1248.9;84.85;84.85;77.37;77.37;84.85;84.85;-50.1;-50.1;NA;NA;149.9;149.9
P3;2015-06-28;4;1248.9;75.9;75.9;90.35;90.35;100.9;100.9;-50.1;-50.1;NA;NA;149.9;149.9
P3;2015-06-29;5;1239.0;89.48;89.48;107.0;107.0;91.0;91.0;-60.0;-60.0;NA;NA;140.0;140.0
P3;2015-06-30;15;1198.0;99.0;99.0;99.0;99.0;49.5;49.5;-101.0;-101.0;NA;NA;99.0;99.0
P3;2015-07-01;9;1198.0;99.0;99.0;99.0;99.0;99.0;99.0;-101.0;-101.0;NA;NA;99.0;99.0
P3;2015-07-02;12;1196.98;97.98;97.98;97.98;97.98;97.98;97.98;-102.02;-102.02;NA;NA;97.98;97.98
P3;2015-07-03;22;1149.9;-29.15;-29.15;-44.09;-44.09;-74.1;-74.1;-149.1;-149.1;NA;NA;50.9;50.9
P3;2015-07-04;24;1099.0;-27.91;-27.91;-37.5;-37.5;-25.0;-25.0;-200.0;-200.0;NA;NA;0.0;0.0
P3;2015-07-05;31;1099.0;0.0;0.0;0.0;0.0;0.0;0.0;-200.0;-200.0;NA;NA;0.0;0.0
P3;2015-07-06;57;1099.0;5.0;5.0;16.24;16.24;5.0;5.0;-100.0;-50.55;NA;NA;5.0;5.0
P3;2015-07-07;45;1099.0;10.0;10.0;34.97;34.97;10.0;10.0;-50.0;-0.55;NA;NA;10.0;10.0
P3;2015-07-08;40;1099.0;10.0;10.0;32.47;59.95;10.0;10.0;-100.0;-100.0;NA;NA;10.0;10.0
P3;2015-07-09;41;1099.0;10.0;10.0;49.96;49.96;10.0;10.0;-100.0;-100.0;NA;NA;NA;NA
P3;2015-07-10;38;1099.0;10.0;10.0;59.95;59.95;10.0;10.0;-50.0;-50.0;NA;NA;NA;NA
P3;2015-07-11;28;1089.0;0.0;0.0;44.95;99.9;0.0;0.0;-10.0;-10.0;NA;NA;NA;NA
P3;2015-07-12;27;1089.0;0.0;0.0;47.45;74.92;0.0;0.0;-10.0;-10.0;NA;NA;NA;NA
P3;2015-07-13;35;1088.9;-0.0999999999999;-0.0999999999999;24.87;24.87;-0.0999999999999;-0.0999999999999;-10.1;-10.1;NA;NA;40.9;40.9
P3;2015-07-14;38;1078.9;80.0;80.0;80.0;80.0;80.0;80.0;-20.1;34.85;NA;NA;30.9;30.9
P3;2015-07-15;38;1098.0;76.55;106.52;51.5;106.45;99.05;99.05;-26.0;28.95;NA;NA;50.0;50.0
P3;2015-07-16;21;1098.0;9.0;9.0;5.67;42.3;9.0;9.0;-76.0;-76.0;NA;NA;25.0;25.0
P3;2015-07-17;29;1098.0;9.0;9.0;9.0;9.0;9.0;9.0;-101.0;-101.0;NA;NA;0.0;0.0
P3;2015-07-18;37;1098.0;14.45;79.13;4.0;58.95;9.0;9.0;-101.0;-101.0;NA;NA;0.0;0.0
P3;2015-07-19;33;1098.0;19.89;149.26;9.0;9.0;-1.0;-1.0;-101.0;-101.0;NA;NA;0.0;0.0
P3;2015-07-20;54;1098.0;9.0;9.0;33.97;33.97;9.0;9.0;-51.0;3.95;NA;NA;0.0;0.0
P3;2015-07-21;44;1098.0;9.25;41.89;45.21;71.32;38.26;38.26;-26.0;28.95;NA;NA;0.0;0.0
P3;2015-07-22;21;1149.0;60.0;60.0;109.95;109.95;106.0;106.0;0.0;0.0;NA;NA;51.0;51.0
P3;2015-07-23;11;1149.0;71.24;90.47;82.47;109.95;60.0;60.0;0.0;0.0;NA;NA;51.0;51.0
P3;2015-07-24;6;1149.0;93.71;163.5;106.76;146.6;60.0;60.0;25.0;90.94;NA;NA;51.0;51.0
P3;2015-07-25;9;1149.0;106.78;144.28;106.78;106.78;82.5;82.5;0.0;65.94;NA;NA;51.0;51.0
P3;2015-07-26;7;1149.0;118.04;136.31;105.0;105.0;105.0;105.0;-50.0;-50.0;NA;NA;51.0;51.0
P3;2015-07-27;9;1149.0;96.74;129.06;98.86;98.86;88.0;88.0;0.0;65.94;NA;NA;51.0;51.0
P3;2015-07-28;8;1149.0;62.5;62.5;89.97;89.97;87.97;87.97;0.0;65.94;NA;NA;51.0;51.0
P3;2015-07-29;7;1149.0;79.47;117.94;107.35;107.35;102.0;102.0;-50.0;-50.0;NA;NA;51.0;51.0
P3;2015-07-30;7;1149.0;79.47;117.94;162.49;162.49;150.0;150.0;-50.0;-50.0;NA;NA;51.0;51.0
P3;2015-07-31;23;1049.0;20.01;88.55;74.98;99.95;50.0;50.0;-150.0;-150.0;NA;NA;-49.0;-49.0
P3;2015-08-01;21;1049.0;37.19;68.33;79.97;154.89;50.0;50.0;-150.0;-150.0;NA;NA;-49.0;-49.0
P3;2015-08-02;11;1098.0;50.0;50.0;74.5;124.45;74.5;74.5;-101.0;-101.0;NA;NA;-50.5;-50.5
P3;2015-08-03;5;1098.0;50.0;50.0;74.5;124.45;99.0;99.0;-101.0;-101.0;NA;NA;-101.0;-101.0
P3;2015-08-04;7;1098.0;74.5;134.44;74.5;124.45;99.0;99.0;-101.0;-101.0;NA;NA;-101.0;-101.0
P3;2015-08-06;1;1499.0;400.5;400.5;400.5;400.5;400.5;400.5;300.0;300.0;NA;NA;300.0;300.0
P3;2015-08-07;1;1499.0;400.0;400.0;400.0;400.0;400.0;400.0;0.0;0.0;NA;NA;150.0;150.0
P3;2015-08-08;3;1098.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-401.0;-401.0;NA;NA;-401.0;-401.0
P3;2015-08-09;2;1319.0;220.0;220.0;220.0;220.0;220.0;220.0;-180.0;-180.0;NA;NA;-180.0;-180.0
P3;2015-08-10;1;1199.0;100.0;100.0;100.0;100.0;100.0;100.0;-300.0;-300.0;NA;NA;-300.0;-300.0
P3;2015-08-11;4;1299.0;200.0;200.0;200.0;200.0;200.0;200.0;NA;NA;NA;NA;-200.0;-200.0
P3;2015-08-12;3;1299.0;200.0;200.0;200.0;200.0;200.0;200.0;NA;NA;NA;NA;-200.0;-200.0
P3;2015-08-13;3;1299.0;166.5;166.5;122.94;122.94;133.01;133.01;NA;NA;NA;NA;-200.0;-200.0
P3;2015-08-15;2;1309.0;185.0;185.0;210.0;210.0;210.0;210.0;NA;NA;NA;NA;-190.0;-190.0
P3;2015-08-16;1;1309.0;76.07;76.07;160.0;160.0;160.0;160.0;NA;NA;NA;NA;-190.0;-190.0
P3;2015-08-17;2;1309.0;143.03;143.03;185.0;185.0;185.0;185.0;NA;NA;NA;NA;-190.0;-190.0
P3;2015-08-18;11;1098.0;-67.95;-67.95;-34.47;-34.47;-134.89;-134.89;-401.0;-401.0;NA;NA;-401.0;-401.0
P3;2015-08-19;18;1098.0;21.69;55.86;64.4;64.4;-21.03;35.93;-401.0;-401.0;NA;NA;NA;NA
P3;2015-08-20;8;1309.9;266.29;300.46;252.05;280.53;190.87;247.83;-189.1;-189.1;NA;NA;NA;NA
P3;2015-08-21;6;1098.0;54.39;88.56;25.92;54.39;-21.03;35.93;NA;NA;NA;NA;0.0;0.0
P3;2015-08-22;7;1098.0;64.4;64.4;35.93;35.93;-1.0;-1.0;NA;NA;NA;NA;0.0;0.0
P3;2015-08-23;6;1098.0;64.4;64.4;35.93;35.93;-1.0;-1.0;NA;NA;NA;NA;-251.0;-251.0
P3;2015-08-24;6;1098.0;54.39;88.56;13.99;42.46;-21.03;35.93;NA;NA;NA;NA;-251.0;-251.0
P3;2015-08-25;3;1180.63;127.01;161.18;121.62;121.62;61.61;61.61;NA;NA;NA;NA;-138.37;-138.37
P3;2015-08-26;3;1180.63;147.03;147.03;131.63;131.63;81.63;81.63;NA;NA;NA;NA;41.63;41.63
P3;2015-08-27;1;1274.9;241.3;241.3;225.9;225.9;175.9;175.9;NA;NA;NA;NA;135.9;135.9
P3;2015-08-28;2;1274.9;258.6;288.57;250.9;275.88;225.9;275.85;NA;NA;NA;NA;135.9;135.9
P3;2015-08-29;5;1098.0;99.0;218.88;99.0;198.9;99.0;198.9;NA;NA;NA;NA;-41.0;-41.0
P3;2015-08-30;2;1311.81;312.81;432.69;312.81;412.71;312.81;412.71;NA;NA;NA;NA;172.81;172.81
P3;2015-08-31;8;1180.63;181.63;301.51;181.63;281.53;181.63;281.53;NA;NA;NA;NA;41.63;41.63
P3;2015-09-01;18;1311.81;312.81;432.69;312.81;412.71;312.81;412.71;NA;NA;NA;NA;172.81;172.81
P3;2015-09-02;15;1311.81;189.59;269.14;163.27;241.3;125.89;182.84;NA;NA;NA;NA;172.81;172.81
P3;2015-09-03;6;1311.81;102.45;136.62;102.45;130.93;79.01;79.01;-187.19;37.66;NA;NA;172.81;172.81
P3;2015-09-04;8;1265.74;173.41;264.53;196.74;253.69;126.74;240.64;-235.21;-32.62;NA;NA;126.74;126.74
P3;2015-09-05;2;1299.9;176.89;215.22;160.45;188.93;146.88;203.83;-203.01;-22.66;NA;NA;160.9;160.9
P3;2015-09-06;3;1319.0;202.99;275.5;240.01;296.96;180.0;293.9;-183.91;-3.56;NA;NA;180.0;180.0
