prod_id;date;price;count
P2;2015-09-14;663.99;5
P2;2015-09-14;664.0;41
P2;2015-09-14;674.95;9
P2;2015-09-14;675.0;30
P2;2015-09-14;676.95;18
P2;2015-09-14;677.0;42
P2;2015-09-14;677.98;1
P2;2015-09-14;688.73;1
P2;2015-09-14;724.98;2
P2;2015-09-15;652.48;1
P2;2015-09-15;669.9;7
P2;2015-09-15;670.95;40
P2;2015-09-15;671.0;59
P2;2015-09-15;674.95;31
P2;2015-09-15;724.98;3
P2;2015-09-16;668.0;21
P2;2015-09-16;668.7;13
P2;2015-09-16;668.95;25
P2;2015-09-16;669.0;10
P2;2015-09-16;669.8;13
P2;2015-09-16;669.85;2
P2;2015-09-16;669.9;17
P2;2015-09-16;670.95;1
P2;2015-09-16;724.98;3
P2;2015-09-17;566.1;1
P2;2015-09-17;597.55;6
P2;2015-09-17;603.84;1
P2;2015-09-17;629.0;105
P2;2015-09-17;668.0;67
P2;2015-09-17;668.7;1
P2;2015-09-17;668.95;1
P2;2015-09-18;566.1;14
P2;2015-09-18;572.39;1
P2;2015-09-18;597.55;19
P2;2015-09-18;629.0;454
P2;2015-09-19;537.79;1
P2;2015-09-19;566.1;25
P2;2015-09-19;572.39;3
P2;2015-09-19;597.55;44
P2;2015-09-19;597.55;6
P2;2015-09-19;629.0;460
P2;2015-09-19;668.0;1
P2;2015-09-20;566.1;4
P2;2015-09-20;597.55;22
P2;2015-09-20;600.7;1
P2;2015-09-20;626.21;1
P2;2015-09-20;628.8;1
P2;2015-09-20;629.0;420
P2;2015-09-21;628.8;44
P2;2015-09-21;629.0;1
P2;2015-09-21;666.0;14
P2;2015-09-21;667.95;27
P2;2015-09-21;668.7;5
P2;2015-09-21;695.98;1
P2;2015-09-21;724.98;4
P2;2015-09-21;749.9;1
P2;2015-09-22;665.0;1
P2;2015-09-22;665.9;31
P2;2015-09-22;665.95;21
P2;2015-09-22;667.95;4
P2;2015-09-22;688.73;4
P2;2015-09-23;587.23;1
P2;2015-09-23;619.86;3
P2;2015-09-23;652.48;4
P2;2015-09-23;665.0;1
P2;2015-09-23;665.85;65
P2;2015-09-23;665.9;2
P2;2015-09-23;665.95;2
P2;2015-09-23;688.73;21
P2;2015-09-23;689.0;1
P2;2015-09-24;619.86;1
P2;2015-09-24;652.48;1
P2;2015-09-24;665.85;40
P2;2015-09-24;666.0;13
P2;2015-09-24;688.73;20
P2;2015-09-25;665.85;57
P2;2015-09-25;688.73;5
P2;2015-09-25;724.98;5
P2;2015-09-26;587.23;3
P2;2015-09-26;652.48;60
P2;2015-09-26;665.85;3
P2;2015-09-26;724.98;3
P2;2015-09-27;528.51;2
P2;2015-09-27;587.23;6
P2;2015-09-27;652.48;90
P2;2015-09-27;659.9;1
P2;2015-09-28;587.23;4
P2;2015-09-28;616.23;4
P2;2015-09-28;652.48;51
P2;2015-09-28;659.9;32
P2;2015-09-28;724.98;2
P2;2015-09-29;528.51;2
P2;2015-09-29;587.23;9
P2;2015-09-29;593.76;2
P2;2015-09-29;616.23;12
P2;2015-09-29;628.99;1
P2;2015-09-29;652.48;131
P2;2015-09-29;659.9;1
P2;2015-09-30;499.59;1
P2;2015-09-30;549.0;8
P2;2015-09-30;577.89;3
P2;2015-09-30;579.5;1
P2;2015-09-30;587.23;3
P2;2015-09-30;593.76;2
P2;2015-09-30;610.0;305
P2;2015-09-30;616.23;1
P2;2015-09-30;652.48;35
P2;2015-09-30;659.9;1
P2;2015-09-30;724.98;1
P2;2015-10-01;499.59;3
P2;2015-10-01;519.0;1
P2;2015-10-01;521.55;8
P2;2015-10-01;524.77;2
P2;2015-10-01;527.34;5
P2;2015-10-01;527.34;27
P2;2015-10-01;549.0;47
P2;2015-10-01;555.1;217
P2;2015-10-01;577.89;5
P2;2015-10-01;579.5;21
P2;2015-10-01;610.0;765
P2;2015-10-01;659.9;1
P2;2015-10-01;699.9;1
P2;2015-10-02;494.1;2
P2;2015-10-02;499.59;1
P2;2015-10-02;524.77;1
P2;2015-10-02;527.34;11
P2;2015-10-02;549.0;25
P2;2015-10-02;555.1;224
P2;2015-10-02;576.67;12
P2;2015-10-02;579.5;37
P2;2015-10-02;610.0;741
P2;2015-10-02;799.0;1
P2;2015-10-03;652.48;1
P2;2015-10-03;659.73;3
P2;2015-10-03;662.4;14
P2;2015-10-03;679.9;39
P2;2015-10-03;688.73;1
P2;2015-10-03;724.98;5
P2;2015-10-04;679.9;7
P2;2015-10-04;686.7;2
P2;2015-10-04;724.98;4
P2;2015-10-05;679.9;7
P2;2015-10-05;686.7;2
P2;2015-10-05;698.98;1
P2;2015-10-05;698.99;1
P2;2015-10-05;699.0;1
P2;2015-10-05;724.98;4
P2;2015-10-06;686.7;4
P2;2015-10-06;688.73;2
P2;2015-10-06;724.98;2
P2;2015-10-07;619.86;1
P2;2015-10-07;652.48;2
P2;2015-10-07;686.7;1
P2;2015-10-07;686.71;3
P2;2015-10-07;688.73;10
P2;2015-10-07;699.0;3
P2;2015-10-07;798.99;1
P2;2015-10-07;799.0;1
P2;2015-10-08;688.73;25
P2;2015-10-08;799.0;2
P2;2015-10-09;587.23;1
P2;2015-10-09;645.0;2
P2;2015-10-09;652.48;43
P2;2015-10-09;688.73;3
P2;2015-10-09;699.0;1
P2;2015-10-09;724.98;7
P2;2015-10-09;739.9;1
P2;2015-10-09;799.0;1
P2;2015-10-10;616.23;1
P2;2015-10-10;645.0;27
P2;2015-10-10;652.48;13
P2;2015-10-11;616.23;1
P2;2015-10-11;652.48;24
P2;2015-10-12;587.23;1
P2;2015-10-12;616.23;2
P2;2015-10-12;652.48;47
P2;2015-10-12;799.0;2
P2;2015-10-13;619.86;1
P2;2015-10-13;652.48;39
P2;2015-10-13;688.73;9
P2;2015-10-14;619.86;1
P2;2015-10-14;652.48;1
P2;2015-10-14;678.0;17
P2;2015-10-14;688.73;18
P2;2015-10-14;799.0;1
P3;2015-02-04;1499.0;1
P3;2015-02-05;1499.0;3
P3;2015-02-06;1499.0;5
P3;2015-02-07;1499.0;4
P3;2015-02-08;1349.1;1
P3;2015-02-08;1364.09;1
P3;2015-02-08;1499.0;1
P3;2015-02-09;1499.0;7
P3;2015-02-10;1499.0;5
P3;2015-02-11;1349.1;3
P3;2015-02-11;1364.09;1
P3;2015-02-11;1499.0;5
P3;2015-02-12;1349.1;2
P3;2015-02-12;1364.09;3
P3;2015-02-12;1499.0;3
P3;2015-02-13;1499.0;3
P3;2015-02-14;1499.0;2
P3;2015-02-15;1349.1;3
P3;2015-02-15;1499.0;3
P3;2015-02-16;1499.0;4
P3;2015-02-17;1428.99;1
P3;2015-02-17;1499.0;5
P3;2015-02-18;1364.09;1
P3;2015-02-18;1499.0;7
P3;2015-02-19;1499.0;5
P3;2015-02-20;1424.05;1
P3;2015-02-20;1499.0;15
P3;2015-02-21;1419.0;3
P3;2015-02-21;1499.0;5
P3;2015-02-22;1419.0;2
P3;2015-02-23;1438.99;6
P3;2015-02-23;1499.0;1
P3;2015-02-24;1364.09;1
P3;2015-02-24;1499.0;4
P3;2015-02-25;1349.1;2
P3;2015-02-25;1364.09;1
P3;2015-02-25;1499.0;3
P3;2015-02-26;1349.1;1
P3;2015-02-26;1499.0;6
P3;2015-02-27;1499.0;9
P3;2015-02-28;1227.68;1
P3;2015-02-28;1499.0;9
P3;2015-03-01;1364.09;2
P3;2015-03-01;1499.0;11
P3;2015-03-02;1349.1;6
P3;2015-03-02;1499.0;11
P3;2015-03-03;1499.0;7
P3;2015-03-04;1349.1;2
P3;2015-03-04;1499.0;12
P3;2015-03-05;1379.0;1
P3;2015-03-05;1424.05;1
P3;2015-03-05;1499.0;11
P3;2015-03-06;1281.65;1
P3;2015-03-06;1374.0;1
P3;2015-03-06;1424.05;6
P3;2015-03-06;1499.0;7
P3;2015-03-07;1352.95;8
P3;2015-03-07;1400.0;1
P3;2015-03-07;1424.05;23
P3;2015-03-08;1281.65;1
P3;2015-03-08;1352.95;7
P3;2015-03-08;1354.0;1
P3;2015-03-08;1359.0;1
P3;2015-03-08;1424.05;23
P3;2015-03-09;1424.05;27
P3;2015-03-10;1349.1;37
P3;2015-03-10;1424.05;6
P3;2015-03-10;1499.0;8
P3;2015-03-11;1349.1;93
P3;2015-03-12;1349.0;1
P3;2015-03-12;1349.1;29
P3;2015-03-12;1499.0;13
P3;2015-03-13;1484.91;1
P3;2015-03-13;1499.0;9
P3;2015-03-14;1499.0;9
P3;2015-03-15;1499.0;7
P3;2015-03-16;1364.0;1
P3;2015-03-16;1499.0;16
P3;2015-03-17;1309.9;5
P3;2015-03-17;1364.0;7
P3;2015-03-17;1499.0;5
P3;2015-03-18;1364.0;6
P3;2015-03-18;1499.0;12
P3;2015-03-19;1364.0;13
P3;2015-03-19;1399.0;4
P3;2015-03-19;1459.0;1
P3;2015-03-19;1499.0;1
P3;2015-03-20;1399.0;13
P3;2015-03-20;1499.0;2
P3;2015-03-21;1394.99;1
P3;2015-03-21;1399.0;10
P3;2015-03-22;1399.0;2
P3;2015-03-22;1459.0;3
P3;2015-03-22;1499.0;1
P3;2015-03-23;1399.0;5
P3;2015-03-23;1459.0;2
P3;2015-03-23;1499.0;1
P3;2015-03-24;1394.99;1
P3;2015-03-24;1399.0;4
P3;2015-03-24;1499.0;1
P3;2015-03-25;1390.9;3
P3;2015-03-25;1394.99;2
P3;2015-03-25;1399.0;2
P3;2015-03-25;1459.0;2
P3;2015-03-25;1499.0;1
P3;2015-03-26;1378.99;4
P3;2015-03-26;1379.0;1
P3;2015-03-26;1388.9;2
P3;2015-03-26;1389.0;1
P3;2015-03-26;1390.9;1
P3;2015-03-26;1499.0;1
P3;2015-03-27;1368.94;1
P3;2015-03-27;1378.89;1
P3;2015-03-27;1378.99;2
P3;2015-03-28;1349.1;2
P3;2015-03-28;1368.94;8
P3;2015-03-29;1349.1;2
P3;2015-03-29;1368.94;4
P3;2015-03-30;1349.1;2
P3;2015-03-30;1368.9;9
P3;2015-03-30;1368.94;5
P3;2015-03-30;1389.9;1
P3;2015-03-31;1388.89;3
P3;2015-03-31;1389.9;4
P3;2015-04-01;1388.89;2
P3;2015-04-01;1389.0;2
P3;2015-04-01;1391.0;3
P3;2015-04-01;1499.0;1
P3;2015-04-02;1388.89;2
P3;2015-04-02;1391.0;9
P3;2015-04-03;1390.99;2
P3;2015-04-03;1391.0;3
P3;2015-04-03;1499.0;1
P3;2015-04-04;1388.89;5
P3;2015-04-05;1419.0;1
P3;2015-04-05;1459.0;1
P3;2015-04-06;1388.85;2
P3;2015-04-06;1388.89;5
P3;2015-04-06;1419.0;1
P3;2015-04-06;1499.0;1
P3;2015-04-07;1369.0;5
P3;2015-04-07;1388.72;1
P3;2015-04-07;1388.75;1
P3;2015-04-07;1388.78;2
P3;2015-04-07;1388.79;1
P3;2015-04-08;1368.95;1
P3;2015-04-08;1368.98;10
P3;2015-04-08;1368.99;4
P3;2015-04-08;1499.0;1
P3;2015-04-09;1368.71;1
P3;2015-04-09;1368.72;2
P3;2015-04-09;1368.75;2
P3;2015-04-09;1368.95;2
P3;2015-04-09;1368.97;1
P3;2015-04-09;1499.0;1
P3;2015-04-10;1299.0;5
P3;2015-04-10;1368.42;1
P3;2015-04-10;1368.67;1
P3;2015-04-10;1368.7;1
P3;2015-04-10;1499.0;1
P3;2015-04-11;1299.0;12
P3;2015-04-11;1368.34;1
P3;2015-04-11;1368.35;2
P3;2015-04-12;1299.0;13
P3;2015-04-12;1368.29;1
P3;2015-04-12;1368.3;1
P3;2015-04-13;1169.1;1
P3;2015-04-13;1299.0;23
P3;2015-04-13;1358.0;1
P3;2015-04-13;1368.12;1
P3;2015-04-13;1368.14;1
P3;2015-04-13;1368.16;1
P3;2015-04-13;1368.17;1
P3;2015-04-13;1368.18;1
P3;2015-04-13;1368.22;1
P3;2015-04-13;1368.23;1
P3;2015-04-13;1368.29;1
P3;2015-04-14;1169.1;2
P3;2015-04-14;1299.0;23
P3;2015-04-14;1349.1;1
P3;2015-04-14;1367.95;1
P3;2015-04-14;1368.0;1
P3;2015-04-14;1368.03;1
P3;2015-04-14;1368.05;1
P3;2015-04-14;1368.08;3
P3;2015-04-14;1368.09;1
P3;2015-04-14;1499.0;1
P3;2015-04-15;1299.0;3
P3;2015-04-15;1367.77;1
P3;2015-04-15;1367.79;1
P3;2015-04-15;1367.8;1
P3;2015-04-15;1367.81;1
P3;2015-04-15;1367.85;1
P3;2015-04-15;1499.0;1
P3;2015-04-16;1367.73;2
P3;2015-04-16;1368.0;5
P3;2015-04-17;1169.1;1
P3;2015-04-17;1182.09;2
P3;2015-04-17;1234.05;1
P3;2015-04-17;1299.0;4
P3;2015-04-17;1367.65;3
P3;2015-04-17;1367.68;1
P3;2015-04-17;1367.69;1
P3;2015-04-17;1367.74;1
P3;2015-04-18;1169.1;1
P3;2015-04-18;1289.0;5
P3;2015-04-18;1299.0;12
P3;2015-04-18;1349.0;5
P3;2015-04-19;1169.1;1
P3;2015-04-19;1299.0;10
P3;2015-04-19;1349.0;4
P3;2015-04-20;1287.99;2
P3;2015-04-20;1299.0;5
P3;2015-04-20;1358.0;1
P3;2015-04-21;1169.1;2
P3;2015-04-21;1287.99;8
P3;2015-04-21;1299.0;18
P3;2015-04-22;1169.1;1
P3;2015-04-22;1287.99;5
P3;2015-04-22;1299.0;7
P3;2015-04-22;1499.0;1
P3;2015-04-23;1169.1;1
P3;2015-04-23;1287.99;3
P3;2015-04-23;1299.0;8
P3;2015-04-23;1499.0;1
P3;2015-04-24;1269.99;7
P3;2015-04-24;1287.99;2
P3;2015-04-24;1299.0;6
P3;2015-04-24;1348.95;1
P3;2015-04-25;1169.1;1
P3;2015-04-25;1269.98;4
P3;2015-04-25;1269.99;16
P3;2015-04-25;1299.0;2
P3;2015-04-26;1269.93;1
P3;2015-04-26;1269.94;2
P3;2015-04-26;1269.95;4
P3;2015-04-26;1269.96;2
P3;2015-04-26;1299.0;1
P3;2015-04-27;1269.92;4
P3;2015-04-27;1299.0;4
P3;2015-04-27;1499.0;1
P3;2015-04-28;1269.92;3
P3;2015-04-28;1499.0;1
P3;2015-04-29;1169.1;1
P3;2015-04-29;1269.92;2
P3;2015-04-29;1299.0;5
P3;2015-04-29;1358.94;2
P3;2015-04-29;1359.0;2
P3;2015-04-29;1499.0;1
P3;2015-04-30;1234.05;1
P3;2015-04-30;1299.0;12
P3;2015-04-30;1358.8;3
P3;2015-04-30;1358.84;1
P3;2015-04-30;1358.85;2
P3;2015-04-30;1358.89;1
P3;2015-05-01;1299.0;1
P3;2015-05-01;1358.8;4
P3;2015-05-02;1358.74;3
P3;2015-05-03;1358.7;1
P3;2015-05-04;1299.0;7
P3;2015-05-04;1358.46;2
P3;2015-05-04;1358.58;2
P3;2015-05-04;1499.0;1
P3;2015-05-05;1299.0;9
P3;2015-05-05;1358.32;1
P3;2015-05-05;1358.36;1
P3;2015-05-05;1358.42;1
P3;2015-05-05;1358.43;3
P3;2015-05-05;1358.46;1
P3;2015-05-05;1358.47;1
P3;2015-05-06;1289.0;1
P3;2015-05-06;1299.0;5
P3;2015-05-06;1358.25;4
P3;2015-05-06;1358.27;1
P3;2015-05-06;1358.3;1
P3;2015-05-07;1299.0;12
P3;2015-05-07;1358.19;1
P3;2015-05-07;1499.0;1
P3;2015-05-08;1299.0;6
P3;2015-05-08;1358.1;3
P3;2015-05-09;1169.1;1
P3;2015-05-09;1287.98;5
P3;2015-05-09;1287.99;1
P3;2015-05-09;1299.0;2
P3;2015-05-10;1288.97;2
P3;2015-05-10;1288.98;1
P3;2015-05-10;1288.99;4
P3;2015-05-11;1287.98;1
P3;2015-05-11;1287.99;1
P3;2015-05-11;1288.97;5
P3;2015-05-11;1299.0;8
P3;2015-05-11;1349.1;1
P3;2015-05-11;1499.0;1
P3;2015-05-12;1287.98;9
P3;2015-05-12;1299.0;13
P3;2015-05-12;1499.0;1
P3;2015-05-13;1169.1;1
P3;2015-05-13;1287.98;8
P3;2015-05-13;1287.99;1
P3;2015-05-13;1299.0;8
P3;2015-05-14;1234.05;10
P3;2015-05-14;1287.9;1
P3;2015-05-14;1287.98;5
P3;2015-05-14;1299.0;4
P3;2015-05-15;1169.1;1
P3;2015-05-15;1234.05;9
P3;2015-05-15;1248.99;1
P3;2015-05-15;1287.9;1
P3;2015-05-15;1299.0;4
P3;2015-05-15;1397.99;1
P3;2015-05-16;1234.05;2
P3;2015-05-16;1287.89;8
P3;2015-05-16;1299.0;5
P3;2015-05-16;1499.0;1
P3;2015-05-17;1234.05;8
P3;2015-05-17;1279.0;8
P3;2015-05-17;1287.9;1
P3;2015-05-17;1299.0;5
P3;2015-05-18;1234.05;1
P3;2015-05-18;1287.9;1
P3;2015-05-18;1299.0;5
P3;2015-05-18;1344.0;2
P3;2015-05-18;1359.0;2
P3;2015-05-19;1052.19;1
P3;2015-05-19;1169.1;1
P3;2015-05-19;1234.05;3
P3;2015-05-19;1299.0;3
P3;2015-05-19;1358.08;1
P3;2015-05-19;1378.9;1
P3;2015-05-19;1419.0;1
P3;2015-05-19;1424.05;1
P3;2015-05-20;1234.05;5
P3;2015-05-20;1247.04;1
P3;2015-05-20;1299.0;5
P3;2015-05-20;1359.0;1
P3;2015-05-20;1378.9;3
P3;2015-05-21;1169.1;1
P3;2015-05-21;1234.05;8
P3;2015-05-21;1299.0;1
P3;2015-05-22;1234.05;2
P3;2015-05-22;1299.0;1
P3;2015-05-22;1343.99;1
P3;2015-05-22;1344.0;1
P3;2015-05-22;1419.0;1
P3;2015-05-22;1424.05;1
P3;2015-05-23;1234.05;11
P3;2015-05-23;1299.0;12
P3;2015-05-23;1349.1;1
P3;2015-05-24;1169.1;1
P3;2015-05-24;1234.05;10
P3;2015-05-24;1299.0;10
P3;2015-05-25;1344.0;1
P3;2015-05-26;1199.0;2
P3;2015-05-26;1281.6;1
P3;2015-05-26;1343.99;2
P3;2015-05-26;1499.0;1
P3;2015-05-27;1199.0;1
P3;2015-05-27;1281.6;4
P3;2015-05-27;1379.0;2
P3;2015-05-28;1281.6;1
P3;2015-05-28;1369.0;1
P3;2015-05-29;1343.99;2
P3;2015-05-30;1169.1;1
P3;2015-05-30;1281.6;1
P3;2015-05-30;1299.0;10
P3;2015-05-31;1278.99;1
P3;2015-05-31;1279.0;6
P3;2015-06-01;1278.98;1
P3;2015-06-01;1278.99;5
P3;2015-06-02;1278.95;2
P3;2015-06-02;1278.96;1
P3;2015-06-02;1278.97;3
P3;2015-06-03;1278.9;1
P3;2015-06-03;1278.95;1
P3;2015-06-03;1278.96;3
P3;2015-06-04;1278.93;2
P3;2015-06-04;1278.94;7
P3;2015-06-04;1299.0;2
P3;2015-06-05;1169.1;1
P3;2015-06-05;1234.05;1
P3;2015-06-05;1278.93;3
P3;2015-06-05;1299.0;1
P3;2015-06-06;1278.93;4
P3;2015-06-07;1278.93;3
P3;2015-06-08;1278.91;1
P3;2015-06-08;1278.93;2
P3;2015-06-08;1278.94;1
P3;2015-06-08;1299.0;1
P3;2015-06-09;1278.89;5
P3;2015-06-09;1278.91;1
P3;2015-06-10;1278.86;3
P3;2015-06-10;1278.88;1
P3;2015-06-10;1278.89;2
P3;2015-06-11;1278.84;2
P3;2015-06-11;1299.0;2
P3;2015-06-12;1278.84;7
P3;2015-06-12;1299.0;1
P3;2015-06-13;1278.84;2
P3;2015-06-14;1278.84;2
P3;2015-06-15;1278.84;3
P3;2015-06-16;1063.88;1
P3;2015-06-16;1169.1;13
P3;2015-06-16;1278.84;9
P3;2015-06-17;1169.1;16
P3;2015-06-17;1278.84;12
P3;2015-06-18;1169.1;3
P3;2015-06-18;1249.0;12
P3;2015-06-18;1278.84;3
P3;2015-06-19;1219.99;2
P3;2015-06-19;1227.68;1
P3;2015-06-19;1248.89;2
P3;2015-06-20;1219.97;9
P3;2015-06-20;1219.99;1
P3;2015-06-20;1248.9;1
P3;2015-06-21;1219.96;3
P3;2015-06-21;1219.97;5
P3;2015-06-22;1219.95;11
P3;2015-06-22;1219.96;2
P3;2015-06-22;1219.98;1
P3;2015-06-23;1198.9;3
P3;2015-06-23;1219.95;4
P3;2015-06-23;1219.98;2
P3;2015-06-23;1245.0;1
P3;2015-06-24;1198.9;15
P3;2015-06-25;1196.98;1
P3;2015-06-25;1198.89;3
P3;2015-06-25;1248.9;2
P3;2015-06-26;1199.9;3
P3;2015-06-26;1248.9;2
P3;2015-06-27;1199.9;2
P3;2015-06-27;1248.9;7
P3;2015-06-28;1248.9;4
P3;2015-06-29;1199.9;1
P3;2015-06-29;1239.0;2
P3;2015-06-29;1248.9;2
P3;2015-06-30;1197.9;2
P3;2015-06-30;1198.0;13
P3;2015-07-01;1198.0;5
P3;2015-07-01;1239.0;4
P3;2015-07-02;1196.98;9
P3;2015-07-02;1239.0;1
P3;2015-07-02;1249.0;1
P3;2015-07-02;1499.0;1
P3;2015-07-03;1149.9;15
P3;2015-07-03;1178.99;3
P3;2015-07-03;1179.0;3
P3;2015-07-03;1424.05;1
P3;2015-07-04;1099.0;22
P3;2015-07-04;1149.9;2
P3;2015-07-05;1099.0;31
P3;2015-07-06;1099.0;57
P3;2015-07-07;1099.0;45
P3;2015-07-08;1099.0;40
P3;2015-07-09;1099.0;41
P3;2015-07-10;1098.0;13
P3;2015-07-10;1098.9;3
P3;2015-07-10;1099.0;22
P3;2015-07-11;1089.0;26
P3;2015-07-11;1098.9;2
P3;2015-07-12;1089.0;27
P3;2015-07-13;1079.0;16
P3;2015-07-13;1088.9;3
P3;2015-07-13;1089.0;2
P3;2015-07-13;1097.9;1
P3;2015-07-13;1098.0;11
P3;2015-07-13;1098.9;2
P3;2015-07-14;1069.9;10
P3;2015-07-14;1073.9;6
P3;2015-07-14;1074.0;2
P3;2015-07-14;1078.9;11
P3;2015-07-14;1079.0;8
P3;2015-07-14;1349.1;1
P3;2015-07-15;1069.9;15
P3;2015-07-15;1089.0;2
P3;2015-07-15;1098.0;19
P3;2015-07-15;1244.9;2
P3;2015-07-16;1098.0;18
P3;2015-07-16;1198.0;3
P3;2015-07-17;1098.0;20
P3;2015-07-17;1198.0;9
P3;2015-07-18;1098.0;37
P3;2015-07-19;1098.0;33
P3;2015-07-20;1098.0;54
P3;2015-07-21;1098.0;44
P3;2015-07-22;1098.0;9
P3;2015-07-22;1149.0;7
P3;2015-07-22;1197.99;3
P3;2015-07-22;1198.0;1
P3;2015-07-22;1369.0;1
P3;2015-07-23;1149.0;11
P3;2015-07-24;1149.0;6
P3;2015-07-25;1149.0;8
P3;2015-07-25;1232.1;1
P3;2015-07-26;1149.0;7
P3;2015-07-27;1149.0;7
P3;2015-07-27;1197.99;1
P3;2015-07-27;1232.1;1
P3;2015-07-28;1149.0;8
P3;2015-07-29;1149.0;7
P3;2015-07-30;1149.0;6
P3;2015-07-30;1300.55;1
P3;2015-07-31;1049.0;21
P3;2015-07-31;1149.0;2
P3;2015-08-01;1049.0;16
P3;2015-08-01;1098.0;5
P3;2015-08-02;1098.0;11
P3;2015-08-03;1098.0;2
P3;2015-08-03;1248.99;3
P3;2015-08-04;1098.0;4
P3;2015-08-04;1248.99;2
P3;2015-08-04;1499.0;1
P3;2015-08-06;1499.0;1
P3;2015-08-07;1499.0;1
P3;2015-08-08;1098.0;3
P3;2015-08-09;1319.0;2
P3;2015-08-10;1199.0;1
P3;2015-08-11;1199.0;1
P3;2015-08-11;1299.0;3
P3;2015-08-12;1299.0;3
P3;2015-08-13;1299.0;3
P3;2015-08-15;1309.0;2
P3;2015-08-16;1309.0;1
P3;2015-08-17;1309.0;1
P3;2015-08-17;1499.0;1
P3;2015-08-18;1098.0;7
P3;2015-08-18;1329.0;3
P3;2015-08-18;1348.0;1
P3;2015-08-19;1098.0;15
P3;2015-08-19;1309.0;1
P3;2015-08-19;1309.9;2
P3;2015-08-20;1098.0;2
P3;2015-08-20;1309.9;6
P3;2015-08-21;1098.0;5
P3;2015-08-21;1499.0;1
P3;2015-08-22;1098.0;7
P3;2015-08-23;1098.0;3
P3;2015-08-23;1349.1;3
P3;2015-08-24;1098.0;3
P3;2015-08-24;1349.1;3
P3;2015-08-25;1180.63;3
P3;2015-08-26;1180.63;1
P3;2015-08-26;1274.9;1
P3;2015-08-26;1311.81;1
P3;2015-08-27;1274.9;1
P3;2015-08-28;1274.9;2
P3;2015-08-29;1098.0;2
P3;2015-08-29;1180.63;1
P3;2015-08-29;1311.81;2
P3;2015-08-30;1311.81;2
P3;2015-08-31;1098.0;2
P3;2015-08-31;1121.6;1
P3;2015-08-31;1180.63;1
P3;2015-08-31;1246.22;2
P3;2015-08-31;1311.81;2
P3;2015-09-01;1180.63;2
P3;2015-09-01;1246.22;3
P3;2015-09-01;1311.81;13
P3;2015-09-02;1180.63;2
P3;2015-09-02;1193.75;2
P3;2015-09-02;1311.81;11
P3;2015-09-03;1098.0;1
P3;2015-09-03;1311.81;4
P3;2015-09-03;1313.61;1
P3;2015-09-04;1139.17;1
P3;2015-09-04;1151.82;1
P3;2015-09-04;1216.14;1
P3;2015-09-04;1265.74;4
P3;2015-09-04;1299.9;1
P3;2015-09-05;1299.9;1
P3;2015-09-05;1319.0;1
P3;2015-09-06;1319.0;1
P3;2015-09-06;1347.91;2
P3;2015-09-07;1319.0;1
P3;2015-09-08;1135.44;1
P3;2015-09-08;1199.0;1
P3;2015-09-08;1264.99;2
P3;2015-09-08;1319.0;1
P3;2015-09-09;1137.11;1
P3;2015-09-09;1199.0;2
P3;2015-09-09;1261.6;1
P3;2015-09-09;1263.46;2
P3;2015-09-09;1273.97;2
P3;2015-09-10;1098.0;2
P3;2015-09-10;1178.3;1
P3;2015-09-10;1267.73;2
P3;2015-09-10;1286.0;3
P3;2015-09-10;1309.22;2
P3;2015-09-10;1323.0;1
P3;2015-09-11;1098.0;1
P3;2015-09-11;1263.7;1
P3;2015-09-11;1268.12;2
P3;2015-09-12;1296.62;1
P3;2015-09-13;1263.7;2
P3;2015-09-13;1278.99;2
P3;2015-09-13;1296.62;1
P3;2015-09-14;1278.99;2
P3;2015-09-15;1098.0;5
P3;2015-09-15;1278.99;1
P3;2015-09-15;1296.62;1
P3;2015-09-16;1098.0;29
P3;2015-09-17;1296.62;5
P3;2015-09-18;1098.0;1
P3;2015-09-18;1166.96;1
P3;2015-09-18;1296.62;4
P3;2015-09-19;1098.0;1
P3;2015-09-19;1296.62;2
P3;2015-09-20;1296.62;4
P3;2015-09-21;1166.96;1
P3;2015-09-21;1296.62;5
P3;2015-09-22;1231.79;5
P3;2015-09-22;1296.62;2
P3;2015-09-23;1108.61;2
P3;2015-09-23;1231.79;6
P3;2015-09-24;1008.83;1
P3;2015-09-24;1108.61;2
P3;2015-09-24;1229.0;1
P3;2015-09-24;1231.79;9
P3;2015-09-24;1311.81;1
P3;2015-09-25;1149.0;1
P3;2015-09-26;1149.0;6
P3;2015-09-27;1166.96;2
P3;2015-09-28;1149.0;1
P3;2015-09-29;1149.0;2
P3;2015-09-29;1166.96;2
P3;2015-09-30;1231.79;1
P3;2015-10-01;1061.93;1
P3;2015-10-01;1149.0;1
P3;2015-10-01;1166.96;1
P3;2015-10-02;1149.0;2
P3;2015-10-02;1166.96;4
P3;2015-10-03;1050.26;2
P3;2015-10-03;1166.96;4
P3;2015-10-04;1166.96;5
P3;2015-10-05;1166.96;7
P3;2015-10-06;1166.96;1
P3;2015-10-06;1231.79;1
P3;2015-10-06;1249.0;3
P3;2015-10-06;1296.62;1
P3;2015-10-07;1231.79;5
P3;2015-10-08;1166.96;1
P3;2015-10-08;1231.79;1
P3;2015-10-10;1166.96;4
P3;2015-10-11;1166.96;7
P3;2015-10-12;1166.96;1
P3;2015-10-13;1166.96;4
P3;2015-10-14;1231.79;1
P4;2015-03-30;569.0;4
P4;2015-03-31;512.1;1
